param nf:= 100 ;
param nn:= 16 ;
param: E: d:=
 0 15 10
 0 1 10
 1 15 10
 1 2 10
 2 15 10
 2 3 10
 3 15 10
 3 4 10
 4 15 10
 4 5 10
 5 15 10
 5 6 10
 6 15 10
 6 7 10
 7 15 10
 7 8 10
 8 15 10
 8 9 10
 9 15 10
 9 10 10
 10 15 10
 10 11 10
 11 15 10
 11 12 10
 12 15 10
 12 13 10
 13 15 10
 13 14 10
 14 15 10
 14 0 10
 15 0 10
 1 0 10
 15 1 10
 2 1 10
 15 2 10
 3 2 10
 15 3 10
 4 3 10
 15 4 10
 5 4 10
 15 5 10
 6 5 10
 15 6 10
 7 6 10
 15 7 10
 8 7 10
 15 8 10
 9 8 10
 15 9 10
 10 9 10
 15 10 10
 11 10 10
 15 11 10
 12 11 10
 15 12 10
 13 12 10
 15 13 10
 14 13 10
 15 14 10
 0 14 10;
param s:=
53 0 15 1		53 0 1 1		53 1 15 1		53 1 2 1		53 2 15 1		53 2 3 1		53 3 15 1		53 3 4 1		53 4 15 1		53 4 5 1		53 5 15 1		53 5 6 1		53 6 15 1		53 6 7 1		53 7 15 1		53 7 8 1		53 8 15 1		53 8 9 1		53 9 15 1		53 9 10 1		53 10 15 1		53 10 11 1		53 11 15 1		53 11 12 1		53 12 15 1		53 12 13 1		53 13 15 1		53 13 14 1		53 14 15 1		53 14 0 1		53 15 0 1		53 1 0 1		53 15 1 1		53 2 1 1		53 15 2 1		53 3 2 1		53 15 3 1		53 4 3 1		53 15 4 1		53 5 4 1		53 15 5 1		53 6 5 1		53 15 6 1		53 7 6 1		53 15 7 1		53 8 7 1		53 15 8 1		53 9 8 1		53 15 9 1		53 10 9 1		53 15 10 1		53 11 10 1		53 15 11 1		53 12 11 1		53 15 12 1		53 13 12 1		53 15 13 1		53 14 13 1		53 15 14 1		53 0 14 1		
54 0 15 1		54 0 1 1		54 1 15 1		54 1 2 1		54 2 15 1		54 2 3 1		54 3 15 1		54 3 4 1		54 4 15 1		54 4 5 1		54 5 15 1		54 5 6 1		54 6 15 1		54 6 7 1		54 7 15 1		54 7 8 1		54 8 15 1		54 8 9 1		54 9 15 1		54 9 10 1		54 10 15 1		54 10 11 1		54 11 15 1		54 11 12 1		54 12 15 1		54 12 13 1		54 13 15 1		54 13 14 1		54 14 15 1		54 14 0 1		54 15 0 1		54 1 0 1		54 15 1 1		54 2 1 1		54 15 2 1		54 3 2 1		54 15 3 1		54 4 3 1		54 15 4 1		54 5 4 1		54 15 5 1		54 6 5 1		54 15 6 1		54 7 6 1		54 15 7 1		54 8 7 1		54 15 8 1		54 9 8 1		54 15 9 1		54 10 9 1		54 15 10 1		54 11 10 1		54 15 11 1		54 12 11 1		54 15 12 1		54 13 12 1		54 15 13 1		54 14 13 1		54 15 14 1		54 0 14 1		
55 0 15 1		55 0 1 1		55 1 15 1		55 1 2 1		55 2 15 1		55 2 3 1		55 3 15 1		55 3 4 1		55 4 15 1		55 4 5 1		55 5 15 1		55 5 6 1		55 6 15 1		55 6 7 1		55 7 15 1		55 7 8 1		55 8 15 1		55 8 9 1		55 9 15 1		55 9 10 1		55 10 15 1		55 10 11 1		55 11 15 1		55 11 12 1		55 12 15 1		55 12 13 1		55 13 15 1		55 13 14 1		55 14 15 1		55 14 0 1		55 15 0 1		55 1 0 1		55 15 1 1		55 2 1 1		55 15 2 1		55 3 2 1		55 15 3 1		55 4 3 1		55 15 4 1		55 5 4 1		55 15 5 1		55 6 5 1		55 15 6 1		55 7 6 1		55 15 7 1		55 8 7 1		55 15 8 1		55 9 8 1		55 15 9 1		55 10 9 1		55 15 10 1		55 11 10 1		55 15 11 1		55 12 11 1		55 15 12 1		55 13 12 1		55 15 13 1		55 14 13 1		55 15 14 1		55 0 14 1		
56 0 15 1		56 0 1 1		56 1 15 1		56 1 2 1		56 2 15 1		56 2 3 1		56 3 15 1		56 3 4 1		56 4 15 1		56 4 5 1		56 5 15 1		56 5 6 1		56 6 15 1		56 6 7 1		56 7 15 1		56 7 8 1		56 8 15 1		56 8 9 1		56 9 15 1		56 9 10 1		56 10 15 1		56 10 11 1		56 11 15 1		56 11 12 1		56 12 15 1		56 12 13 1		56 13 15 1		56 13 14 1		56 14 15 1		56 14 0 1		56 15 0 1		56 1 0 1		56 15 1 1		56 2 1 1		56 15 2 1		56 3 2 1		56 15 3 1		56 4 3 1		56 15 4 1		56 5 4 1		56 15 5 1		56 6 5 1		56 15 6 1		56 7 6 1		56 15 7 1		56 8 7 1		56 15 8 1		56 9 8 1		56 15 9 1		56 10 9 1		56 15 10 1		56 11 10 1		56 15 11 1		56 12 11 1		56 15 12 1		56 13 12 1		56 15 13 1		56 14 13 1		56 15 14 1		56 0 14 1		
57 0 15 1		57 0 1 1		57 1 15 1		57 1 2 1		57 2 15 1		57 2 3 1		57 3 15 1		57 3 4 1		57 4 15 1		57 4 5 1		57 5 15 1		57 5 6 1		57 6 15 1		57 6 7 1		57 7 15 1		57 7 8 1		57 8 15 1		57 8 9 1		57 9 15 1		57 9 10 1		57 10 15 1		57 10 11 1		57 11 15 1		57 11 12 1		57 12 15 1		57 12 13 1		57 13 15 1		57 13 14 1		57 14 15 1		57 14 0 1		57 15 0 1		57 1 0 1		57 15 1 1		57 2 1 1		57 15 2 1		57 3 2 1		57 15 3 1		57 4 3 1		57 15 4 1		57 5 4 1		57 15 5 1		57 6 5 1		57 15 6 1		57 7 6 1		57 15 7 1		57 8 7 1		57 15 8 1		57 9 8 1		57 15 9 1		57 10 9 1		57 15 10 1		57 11 10 1		57 15 11 1		57 12 11 1		57 15 12 1		57 13 12 1		57 15 13 1		57 14 13 1		57 15 14 1		57 0 14 1		
58 0 15 1		58 0 1 1		58 1 15 1		58 1 2 1		58 2 15 1		58 2 3 1		58 3 15 1		58 3 4 1		58 4 15 1		58 4 5 1		58 5 15 1		58 5 6 1		58 6 15 1		58 6 7 1		58 7 15 1		58 7 8 1		58 8 15 1		58 8 9 1		58 9 15 1		58 9 10 1		58 10 15 1		58 10 11 1		58 11 15 1		58 11 12 1		58 12 15 1		58 12 13 1		58 13 15 1		58 13 14 1		58 14 15 1		58 14 0 1		58 15 0 1		58 1 0 1		58 15 1 1		58 2 1 1		58 15 2 1		58 3 2 1		58 15 3 1		58 4 3 1		58 15 4 1		58 5 4 1		58 15 5 1		58 6 5 1		58 15 6 1		58 7 6 1		58 15 7 1		58 8 7 1		58 15 8 1		58 9 8 1		58 15 9 1		58 10 9 1		58 15 10 1		58 11 10 1		58 15 11 1		58 12 11 1		58 15 12 1		58 13 12 1		58 15 13 1		58 14 13 1		58 15 14 1		58 0 14 1		
59 0 15 1		59 0 1 1		59 1 15 1		59 1 2 1		59 2 15 1		59 2 3 1		59 3 15 1		59 3 4 1		59 4 15 1		59 4 5 1		59 5 15 1		59 5 6 1		59 6 15 1		59 6 7 1		59 7 15 1		59 7 8 1		59 8 15 1		59 8 9 1		59 9 15 1		59 9 10 1		59 10 15 1		59 10 11 1		59 11 15 1		59 11 12 1		59 12 15 1		59 12 13 1		59 13 15 1		59 13 14 1		59 14 15 1		59 14 0 1		59 15 0 1		59 1 0 1		59 15 1 1		59 2 1 1		59 15 2 1		59 3 2 1		59 15 3 1		59 4 3 1		59 15 4 1		59 5 4 1		59 15 5 1		59 6 5 1		59 15 6 1		59 7 6 1		59 15 7 1		59 8 7 1		59 15 8 1		59 9 8 1		59 15 9 1		59 10 9 1		59 15 10 1		59 11 10 1		59 15 11 1		59 12 11 1		59 15 12 1		59 13 12 1		59 15 13 1		59 14 13 1		59 15 14 1		59 0 14 1		
60 0 15 1		60 0 1 1		60 1 15 1		60 1 2 1		60 2 15 1		60 2 3 1		60 3 15 1		60 3 4 1		60 4 15 1		60 4 5 1		60 5 15 1		60 5 6 1		60 6 15 1		60 6 7 1		60 7 15 1		60 7 8 1		60 8 15 1		60 8 9 1		60 9 15 1		60 9 10 1		60 10 15 1		60 10 11 1		60 11 15 1		60 11 12 1		60 12 15 1		60 12 13 1		60 13 15 1		60 13 14 1		60 14 15 1		60 14 0 1		60 15 0 1		60 1 0 1		60 15 1 1		60 2 1 1		60 15 2 1		60 3 2 1		60 15 3 1		60 4 3 1		60 15 4 1		60 5 4 1		60 15 5 1		60 6 5 1		60 15 6 1		60 7 6 1		60 15 7 1		60 8 7 1		60 15 8 1		60 9 8 1		60 15 9 1		60 10 9 1		60 15 10 1		60 11 10 1		60 15 11 1		60 12 11 1		60 15 12 1		60 13 12 1		60 15 13 1		60 14 13 1		60 15 14 1		60 0 14 1		
61 0 15 1		61 0 1 1		61 1 15 1		61 1 2 1		61 2 15 1		61 2 3 1		61 3 15 1		61 3 4 1		61 4 15 1		61 4 5 1		61 5 15 1		61 5 6 1		61 6 15 1		61 6 7 1		61 7 15 1		61 7 8 1		61 8 15 1		61 8 9 1		61 9 15 1		61 9 10 1		61 10 15 1		61 10 11 1		61 11 15 1		61 11 12 1		61 12 15 1		61 12 13 1		61 13 15 1		61 13 14 1		61 14 15 1		61 14 0 1		61 15 0 1		61 1 0 1		61 15 1 1		61 2 1 1		61 15 2 1		61 3 2 1		61 15 3 1		61 4 3 1		61 15 4 1		61 5 4 1		61 15 5 1		61 6 5 1		61 15 6 1		61 7 6 1		61 15 7 1		61 8 7 1		61 15 8 1		61 9 8 1		61 15 9 1		61 10 9 1		61 15 10 1		61 11 10 1		61 15 11 1		61 12 11 1		61 15 12 1		61 13 12 1		61 15 13 1		61 14 13 1		61 15 14 1		61 0 14 1		
62 0 15 1		62 0 1 1		62 1 15 1		62 1 2 1		62 2 15 1		62 2 3 1		62 3 15 1		62 3 4 1		62 4 15 1		62 4 5 1		62 5 15 1		62 5 6 1		62 6 15 1		62 6 7 1		62 7 15 1		62 7 8 1		62 8 15 1		62 8 9 1		62 9 15 1		62 9 10 1		62 10 15 1		62 10 11 1		62 11 15 1		62 11 12 1		62 12 15 1		62 12 13 1		62 13 15 1		62 13 14 1		62 14 15 1		62 14 0 1		62 15 0 1		62 1 0 1		62 15 1 1		62 2 1 1		62 15 2 1		62 3 2 1		62 15 3 1		62 4 3 1		62 15 4 1		62 5 4 1		62 15 5 1		62 6 5 1		62 15 6 1		62 7 6 1		62 15 7 1		62 8 7 1		62 15 8 1		62 9 8 1		62 15 9 1		62 10 9 1		62 15 10 1		62 11 10 1		62 15 11 1		62 12 11 1		62 15 12 1		62 13 12 1		62 15 13 1		62 14 13 1		62 15 14 1		62 0 14 1		
63 0 15 1		63 0 1 1		63 1 15 1		63 1 2 1		63 2 15 1		63 2 3 1		63 3 15 1		63 3 4 1		63 4 15 1		63 4 5 1		63 5 15 1		63 5 6 1		63 6 15 1		63 6 7 1		63 7 15 1		63 7 8 1		63 8 15 1		63 8 9 1		63 9 15 1		63 9 10 1		63 10 15 1		63 10 11 1		63 11 15 1		63 11 12 1		63 12 15 1		63 12 13 1		63 13 15 1		63 13 14 1		63 14 15 1		63 14 0 1		63 15 0 1		63 1 0 1		63 15 1 1		63 2 1 1		63 15 2 1		63 3 2 1		63 15 3 1		63 4 3 1		63 15 4 1		63 5 4 1		63 15 5 1		63 6 5 1		63 15 6 1		63 7 6 1		63 15 7 1		63 8 7 1		63 15 8 1		63 9 8 1		63 15 9 1		63 10 9 1		63 15 10 1		63 11 10 1		63 15 11 1		63 12 11 1		63 15 12 1		63 13 12 1		63 15 13 1		63 14 13 1		63 15 14 1		63 0 14 1		
64 0 15 1		64 0 1 1		64 1 15 1		64 1 2 1		64 2 15 1		64 2 3 1		64 3 15 1		64 3 4 1		64 4 15 1		64 4 5 1		64 5 15 1		64 5 6 1		64 6 15 1		64 6 7 1		64 7 15 1		64 7 8 1		64 8 15 1		64 8 9 1		64 9 15 1		64 9 10 1		64 10 15 1		64 10 11 1		64 11 15 1		64 11 12 1		64 12 15 1		64 12 13 1		64 13 15 1		64 13 14 1		64 14 15 1		64 14 0 1		64 15 0 1		64 1 0 1		64 15 1 1		64 2 1 1		64 15 2 1		64 3 2 1		64 15 3 1		64 4 3 1		64 15 4 1		64 5 4 1		64 15 5 1		64 6 5 1		64 15 6 1		64 7 6 1		64 15 7 1		64 8 7 1		64 15 8 1		64 9 8 1		64 15 9 1		64 10 9 1		64 15 10 1		64 11 10 1		64 15 11 1		64 12 11 1		64 15 12 1		64 13 12 1		64 15 13 1		64 14 13 1		64 15 14 1		64 0 14 1		
65 0 15 1		65 0 1 1		65 1 15 1		65 1 2 1		65 2 15 1		65 2 3 1		65 3 15 1		65 3 4 1		65 4 15 1		65 4 5 1		65 5 15 1		65 5 6 1		65 6 15 1		65 6 7 1		65 7 15 1		65 7 8 1		65 8 15 1		65 8 9 1		65 9 15 1		65 9 10 1		65 10 15 1		65 10 11 1		65 11 15 1		65 11 12 1		65 12 15 1		65 12 13 1		65 13 15 1		65 13 14 1		65 14 15 1		65 14 0 1		65 15 0 1		65 1 0 1		65 15 1 1		65 2 1 1		65 15 2 1		65 3 2 1		65 15 3 1		65 4 3 1		65 15 4 1		65 5 4 1		65 15 5 1		65 6 5 1		65 15 6 1		65 7 6 1		65 15 7 1		65 8 7 1		65 15 8 1		65 9 8 1		65 15 9 1		65 10 9 1		65 15 10 1		65 11 10 1		65 15 11 1		65 12 11 1		65 15 12 1		65 13 12 1		65 15 13 1		65 14 13 1		65 15 14 1		65 0 14 1		
66 0 15 1		66 0 1 1		66 1 15 1		66 1 2 1		66 2 15 1		66 2 3 1		66 3 15 1		66 3 4 1		66 4 15 1		66 4 5 1		66 5 15 1		66 5 6 1		66 6 15 1		66 6 7 1		66 7 15 1		66 7 8 1		66 8 15 1		66 8 9 1		66 9 15 1		66 9 10 1		66 10 15 1		66 10 11 1		66 11 15 1		66 11 12 1		66 12 15 1		66 12 13 1		66 13 15 1		66 13 14 1		66 14 15 1		66 14 0 1		66 15 0 1		66 1 0 1		66 15 1 1		66 2 1 1		66 15 2 1		66 3 2 1		66 15 3 1		66 4 3 1		66 15 4 1		66 5 4 1		66 15 5 1		66 6 5 1		66 15 6 1		66 7 6 1		66 15 7 1		66 8 7 1		66 15 8 1		66 9 8 1		66 15 9 1		66 10 9 1		66 15 10 1		66 11 10 1		66 15 11 1		66 12 11 1		66 15 12 1		66 13 12 1		66 15 13 1		66 14 13 1		66 15 14 1		66 0 14 1		
67 0 15 1		67 0 1 1		67 1 15 1		67 1 2 1		67 2 15 1		67 2 3 1		67 3 15 1		67 3 4 1		67 4 15 1		67 4 5 1		67 5 15 1		67 5 6 1		67 6 15 1		67 6 7 1		67 7 15 1		67 7 8 1		67 8 15 1		67 8 9 1		67 9 15 1		67 9 10 1		67 10 15 1		67 10 11 1		67 11 15 1		67 11 12 1		67 12 15 1		67 12 13 1		67 13 15 1		67 13 14 1		67 14 15 1		67 14 0 1		67 15 0 1		67 1 0 1		67 15 1 1		67 2 1 1		67 15 2 1		67 3 2 1		67 15 3 1		67 4 3 1		67 15 4 1		67 5 4 1		67 15 5 1		67 6 5 1		67 15 6 1		67 7 6 1		67 15 7 1		67 8 7 1		67 15 8 1		67 9 8 1		67 15 9 1		67 10 9 1		67 15 10 1		67 11 10 1		67 15 11 1		67 12 11 1		67 15 12 1		67 13 12 1		67 15 13 1		67 14 13 1		67 15 14 1		67 0 14 1		
68 0 15 1		68 0 1 1		68 1 15 1		68 1 2 1		68 2 15 1		68 2 3 1		68 3 15 1		68 3 4 1		68 4 15 1		68 4 5 1		68 5 15 1		68 5 6 1		68 6 15 1		68 6 7 1		68 7 15 1		68 7 8 1		68 8 15 1		68 8 9 1		68 9 15 1		68 9 10 1		68 10 15 1		68 10 11 1		68 11 15 1		68 11 12 1		68 12 15 1		68 12 13 1		68 13 15 1		68 13 14 1		68 14 15 1		68 14 0 1		68 15 0 1		68 1 0 1		68 15 1 1		68 2 1 1		68 15 2 1		68 3 2 1		68 15 3 1		68 4 3 1		68 15 4 1		68 5 4 1		68 15 5 1		68 6 5 1		68 15 6 1		68 7 6 1		68 15 7 1		68 8 7 1		68 15 8 1		68 9 8 1		68 15 9 1		68 10 9 1		68 15 10 1		68 11 10 1		68 15 11 1		68 12 11 1		68 15 12 1		68 13 12 1		68 15 13 1		68 14 13 1		68 15 14 1		68 0 14 1		
69 0 15 1		69 0 1 1		69 1 15 1		69 1 2 1		69 2 15 1		69 2 3 1		69 3 15 1		69 3 4 1		69 4 15 1		69 4 5 1		69 5 15 1		69 5 6 1		69 6 15 1		69 6 7 1		69 7 15 1		69 7 8 1		69 8 15 1		69 8 9 1		69 9 15 1		69 9 10 1		69 10 15 1		69 10 11 1		69 11 15 1		69 11 12 1		69 12 15 1		69 12 13 1		69 13 15 1		69 13 14 1		69 14 15 1		69 14 0 1		69 15 0 1		69 1 0 1		69 15 1 1		69 2 1 1		69 15 2 1		69 3 2 1		69 15 3 1		69 4 3 1		69 15 4 1		69 5 4 1		69 15 5 1		69 6 5 1		69 15 6 1		69 7 6 1		69 15 7 1		69 8 7 1		69 15 8 1		69 9 8 1		69 15 9 1		69 10 9 1		69 15 10 1		69 11 10 1		69 15 11 1		69 12 11 1		69 15 12 1		69 13 12 1		69 15 13 1		69 14 13 1		69 15 14 1		69 0 14 1		
70 0 15 1		70 0 1 1		70 1 15 1		70 1 2 1		70 2 15 1		70 2 3 1		70 3 15 1		70 3 4 1		70 4 15 1		70 4 5 1		70 5 15 1		70 5 6 1		70 6 15 1		70 6 7 1		70 7 15 1		70 7 8 1		70 8 15 1		70 8 9 1		70 9 15 1		70 9 10 1		70 10 15 1		70 10 11 1		70 11 15 1		70 11 12 1		70 12 15 1		70 12 13 1		70 13 15 1		70 13 14 1		70 14 15 1		70 14 0 1		70 15 0 1		70 1 0 1		70 15 1 1		70 2 1 1		70 15 2 1		70 3 2 1		70 15 3 1		70 4 3 1		70 15 4 1		70 5 4 1		70 15 5 1		70 6 5 1		70 15 6 1		70 7 6 1		70 15 7 1		70 8 7 1		70 15 8 1		70 9 8 1		70 15 9 1		70 10 9 1		70 15 10 1		70 11 10 1		70 15 11 1		70 12 11 1		70 15 12 1		70 13 12 1		70 15 13 1		70 14 13 1		70 15 14 1		70 0 14 1		
71 0 15 1		71 0 1 1		71 1 15 1		71 1 2 1		71 2 15 1		71 2 3 1		71 3 15 1		71 3 4 1		71 4 15 1		71 4 5 1		71 5 15 1		71 5 6 1		71 6 15 1		71 6 7 1		71 7 15 1		71 7 8 1		71 8 15 1		71 8 9 1		71 9 15 1		71 9 10 1		71 10 15 1		71 10 11 1		71 11 15 1		71 11 12 1		71 12 15 1		71 12 13 1		71 13 15 1		71 13 14 1		71 14 15 1		71 14 0 1		71 15 0 1		71 1 0 1		71 15 1 1		71 2 1 1		71 15 2 1		71 3 2 1		71 15 3 1		71 4 3 1		71 15 4 1		71 5 4 1		71 15 5 1		71 6 5 1		71 15 6 1		71 7 6 1		71 15 7 1		71 8 7 1		71 15 8 1		71 9 8 1		71 15 9 1		71 10 9 1		71 15 10 1		71 11 10 1		71 15 11 1		71 12 11 1		71 15 12 1		71 13 12 1		71 15 13 1		71 14 13 1		71 15 14 1		71 0 14 1		
72 0 15 1		72 0 1 1		72 1 15 1		72 1 2 1		72 2 15 1		72 2 3 1		72 3 15 1		72 3 4 1		72 4 15 1		72 4 5 1		72 5 15 1		72 5 6 1		72 6 15 1		72 6 7 1		72 7 15 1		72 7 8 1		72 8 15 1		72 8 9 1		72 9 15 1		72 9 10 1		72 10 15 1		72 10 11 1		72 11 15 1		72 11 12 1		72 12 15 1		72 12 13 1		72 13 15 1		72 13 14 1		72 14 15 1		72 14 0 1		72 15 0 1		72 1 0 1		72 15 1 1		72 2 1 1		72 15 2 1		72 3 2 1		72 15 3 1		72 4 3 1		72 15 4 1		72 5 4 1		72 15 5 1		72 6 5 1		72 15 6 1		72 7 6 1		72 15 7 1		72 8 7 1		72 15 8 1		72 9 8 1		72 15 9 1		72 10 9 1		72 15 10 1		72 11 10 1		72 15 11 1		72 12 11 1		72 15 12 1		72 13 12 1		72 15 13 1		72 14 13 1		72 15 14 1		72 0 14 1		
73 0 15 1		73 0 1 1		73 1 15 1		73 1 2 1		73 2 15 1		73 2 3 1		73 3 15 1		73 3 4 1		73 4 15 1		73 4 5 1		73 5 15 1		73 5 6 1		73 6 15 1		73 6 7 1		73 7 15 1		73 7 8 1		73 8 15 1		73 8 9 1		73 9 15 1		73 9 10 1		73 10 15 1		73 10 11 1		73 11 15 1		73 11 12 1		73 12 15 1		73 12 13 1		73 13 15 1		73 13 14 1		73 14 15 1		73 14 0 1		73 15 0 1		73 1 0 1		73 15 1 1		73 2 1 1		73 15 2 1		73 3 2 1		73 15 3 1		73 4 3 1		73 15 4 1		73 5 4 1		73 15 5 1		73 6 5 1		73 15 6 1		73 7 6 1		73 15 7 1		73 8 7 1		73 15 8 1		73 9 8 1		73 15 9 1		73 10 9 1		73 15 10 1		73 11 10 1		73 15 11 1		73 12 11 1		73 15 12 1		73 13 12 1		73 15 13 1		73 14 13 1		73 15 14 1		73 0 14 1		
74 0 15 1		74 0 1 1		74 1 15 1		74 1 2 1		74 2 15 1		74 2 3 1		74 3 15 1		74 3 4 1		74 4 15 1		74 4 5 1		74 5 15 1		74 5 6 1		74 6 15 1		74 6 7 1		74 7 15 1		74 7 8 1		74 8 15 1		74 8 9 1		74 9 15 1		74 9 10 1		74 10 15 1		74 10 11 1		74 11 15 1		74 11 12 1		74 12 15 1		74 12 13 1		74 13 15 1		74 13 14 1		74 14 15 1		74 14 0 1		74 15 0 1		74 1 0 1		74 15 1 1		74 2 1 1		74 15 2 1		74 3 2 1		74 15 3 1		74 4 3 1		74 15 4 1		74 5 4 1		74 15 5 1		74 6 5 1		74 15 6 1		74 7 6 1		74 15 7 1		74 8 7 1		74 15 8 1		74 9 8 1		74 15 9 1		74 10 9 1		74 15 10 1		74 11 10 1		74 15 11 1		74 12 11 1		74 15 12 1		74 13 12 1		74 15 13 1		74 14 13 1		74 15 14 1		74 0 14 1		
75 0 15 1		75 0 1 1		75 1 15 1		75 1 2 1		75 2 15 1		75 2 3 1		75 3 15 1		75 3 4 1		75 4 15 1		75 4 5 1		75 5 15 1		75 5 6 1		75 6 15 1		75 6 7 1		75 7 15 1		75 7 8 1		75 8 15 1		75 8 9 1		75 9 15 1		75 9 10 1		75 10 15 1		75 10 11 1		75 11 15 1		75 11 12 1		75 12 15 1		75 12 13 1		75 13 15 1		75 13 14 1		75 14 15 1		75 14 0 1		75 15 0 1		75 1 0 1		75 15 1 1		75 2 1 1		75 15 2 1		75 3 2 1		75 15 3 1		75 4 3 1		75 15 4 1		75 5 4 1		75 15 5 1		75 6 5 1		75 15 6 1		75 7 6 1		75 15 7 1		75 8 7 1		75 15 8 1		75 9 8 1		75 15 9 1		75 10 9 1		75 15 10 1		75 11 10 1		75 15 11 1		75 12 11 1		75 15 12 1		75 13 12 1		75 15 13 1		75 14 13 1		75 15 14 1		75 0 14 1		
76 0 15 1		76 0 1 1		76 1 15 1		76 1 2 1		76 2 15 1		76 2 3 1		76 3 15 1		76 3 4 1		76 4 15 1		76 4 5 1		76 5 15 1		76 5 6 1		76 6 15 1		76 6 7 1		76 7 15 1		76 7 8 1		76 8 15 1		76 8 9 1		76 9 15 1		76 9 10 1		76 10 15 1		76 10 11 1		76 11 15 1		76 11 12 1		76 12 15 1		76 12 13 1		76 13 15 1		76 13 14 1		76 14 15 1		76 14 0 1		76 15 0 1		76 1 0 1		76 15 1 1		76 2 1 1		76 15 2 1		76 3 2 1		76 15 3 1		76 4 3 1		76 15 4 1		76 5 4 1		76 15 5 1		76 6 5 1		76 15 6 1		76 7 6 1		76 15 7 1		76 8 7 1		76 15 8 1		76 9 8 1		76 15 9 1		76 10 9 1		76 15 10 1		76 11 10 1		76 15 11 1		76 12 11 1		76 15 12 1		76 13 12 1		76 15 13 1		76 14 13 1		76 15 14 1		76 0 14 1		
77 0 15 1		77 0 1 1		77 1 15 1		77 1 2 1		77 2 15 1		77 2 3 1		77 3 15 1		77 3 4 1		77 4 15 1		77 4 5 1		77 5 15 1		77 5 6 1		77 6 15 1		77 6 7 1		77 7 15 1		77 7 8 1		77 8 15 1		77 8 9 1		77 9 15 1		77 9 10 1		77 10 15 1		77 10 11 1		77 11 15 1		77 11 12 1		77 12 15 1		77 12 13 1		77 13 15 1		77 13 14 1		77 14 15 1		77 14 0 1		77 15 0 1		77 1 0 1		77 15 1 1		77 2 1 1		77 15 2 1		77 3 2 1		77 15 3 1		77 4 3 1		77 15 4 1		77 5 4 1		77 15 5 1		77 6 5 1		77 15 6 1		77 7 6 1		77 15 7 1		77 8 7 1		77 15 8 1		77 9 8 1		77 15 9 1		77 10 9 1		77 15 10 1		77 11 10 1		77 15 11 1		77 12 11 1		77 15 12 1		77 13 12 1		77 15 13 1		77 14 13 1		77 15 14 1		77 0 14 1		
78 0 15 1		78 0 1 1		78 1 15 1		78 1 2 1		78 2 15 1		78 2 3 1		78 3 15 1		78 3 4 1		78 4 15 1		78 4 5 1		78 5 15 1		78 5 6 1		78 6 15 1		78 6 7 1		78 7 15 1		78 7 8 1		78 8 15 1		78 8 9 1		78 9 15 1		78 9 10 1		78 10 15 1		78 10 11 1		78 11 15 1		78 11 12 1		78 12 15 1		78 12 13 1		78 13 15 1		78 13 14 1		78 14 15 1		78 14 0 1		78 15 0 1		78 1 0 1		78 15 1 1		78 2 1 1		78 15 2 1		78 3 2 1		78 15 3 1		78 4 3 1		78 15 4 1		78 5 4 1		78 15 5 1		78 6 5 1		78 15 6 1		78 7 6 1		78 15 7 1		78 8 7 1		78 15 8 1		78 9 8 1		78 15 9 1		78 10 9 1		78 15 10 1		78 11 10 1		78 15 11 1		78 12 11 1		78 15 12 1		78 13 12 1		78 15 13 1		78 14 13 1		78 15 14 1		78 0 14 1		
79 0 15 1		79 0 1 1		79 1 15 1		79 1 2 1		79 2 15 1		79 2 3 1		79 3 15 1		79 3 4 1		79 4 15 1		79 4 5 1		79 5 15 1		79 5 6 1		79 6 15 1		79 6 7 1		79 7 15 1		79 7 8 1		79 8 15 1		79 8 9 1		79 9 15 1		79 9 10 1		79 10 15 1		79 10 11 1		79 11 15 1		79 11 12 1		79 12 15 1		79 12 13 1		79 13 15 1		79 13 14 1		79 14 15 1		79 14 0 1		79 15 0 1		79 1 0 1		79 15 1 1		79 2 1 1		79 15 2 1		79 3 2 1		79 15 3 1		79 4 3 1		79 15 4 1		79 5 4 1		79 15 5 1		79 6 5 1		79 15 6 1		79 7 6 1		79 15 7 1		79 8 7 1		79 15 8 1		79 9 8 1		79 15 9 1		79 10 9 1		79 15 10 1		79 11 10 1		79 15 11 1		79 12 11 1		79 15 12 1		79 13 12 1		79 15 13 1		79 14 13 1		79 15 14 1		79 0 14 1		
80 0 15 1		80 0 1 1		80 1 15 1		80 1 2 1		80 2 15 1		80 2 3 1		80 3 15 1		80 3 4 1		80 4 15 1		80 4 5 1		80 5 15 1		80 5 6 1		80 6 15 1		80 6 7 1		80 7 15 1		80 7 8 1		80 8 15 1		80 8 9 1		80 9 15 1		80 9 10 1		80 10 15 1		80 10 11 1		80 11 15 1		80 11 12 1		80 12 15 1		80 12 13 1		80 13 15 1		80 13 14 1		80 14 15 1		80 14 0 1		80 15 0 1		80 1 0 1		80 15 1 1		80 2 1 1		80 15 2 1		80 3 2 1		80 15 3 1		80 4 3 1		80 15 4 1		80 5 4 1		80 15 5 1		80 6 5 1		80 15 6 1		80 7 6 1		80 15 7 1		80 8 7 1		80 15 8 1		80 9 8 1		80 15 9 1		80 10 9 1		80 15 10 1		80 11 10 1		80 15 11 1		80 12 11 1		80 15 12 1		80 13 12 1		80 15 13 1		80 14 13 1		80 15 14 1		80 0 14 1		
