param nf:= 100 ;
param nn:= 16 ;
param: E: d:=
 0 1 10
 0 4 10
 1 2 10
 1 5 10
 2 3 10
 2 6 10
 3 7 10
 4 5 10
 4 8 10
 5 6 10
 5 9 10
 6 7 10
 6 10 10
 7 11 10
 8 9 10
 8 12 10
 9 10 10
 9 13 10
 10 11 10
 10 14 10
 11 15 10
 12 13 10
 13 14 10
 14 15 10
 1 0 10
 4 0 10
 2 1 10
 5 1 10
 3 2 10
 6 2 10
 7 3 10
 5 4 10
 8 4 10
 6 5 10
 9 5 10
 7 6 10
 10 6 10
 11 7 10
 9 8 10
 12 8 10
 10 9 10
 13 9 10
 11 10 10
 14 10 10
 15 11 10
 13 12 10
 14 13 10
 15 14 10;
param s:=
67 0 1 1		67 0 4 1		67 1 2 1		67 1 5 1		67 2 3 1		67 2 6 1		67 3 7 1		67 4 5 1		67 4 8 1		67 5 6 1		67 5 9 1		67 6 7 1		67 6 10 1		67 7 11 1		67 8 9 1		67 8 12 1		67 9 10 1		67 9 13 1		67 10 11 1		67 10 14 1		67 11 15 1		67 12 13 1		67 13 14 1		67 14 15 1		67 1 0 1		67 4 0 1		67 2 1 1		67 5 1 1		67 3 2 1		67 6 2 1		67 7 3 1		67 5 4 1		67 8 4 1		67 6 5 1		67 9 5 1		67 7 6 1		67 10 6 1		67 11 7 1		67 9 8 1		67 12 8 1		67 10 9 1		67 13 9 1		67 11 10 1		67 14 10 1		67 15 11 1		67 13 12 1		67 14 13 1		67 15 14 1		
68 0 1 1		68 0 4 1		68 1 2 1		68 1 5 1		68 2 3 1		68 2 6 1		68 3 7 1		68 4 5 1		68 4 8 1		68 5 6 1		68 5 9 1		68 6 7 1		68 6 10 1		68 7 11 1		68 8 9 1		68 8 12 1		68 9 10 1		68 9 13 1		68 10 11 1		68 10 14 1		68 11 15 1		68 12 13 1		68 13 14 1		68 14 15 1		68 1 0 1		68 4 0 1		68 2 1 1		68 5 1 1		68 3 2 1		68 6 2 1		68 7 3 1		68 5 4 1		68 8 4 1		68 6 5 1		68 9 5 1		68 7 6 1		68 10 6 1		68 11 7 1		68 9 8 1		68 12 8 1		68 10 9 1		68 13 9 1		68 11 10 1		68 14 10 1		68 15 11 1		68 13 12 1		68 14 13 1		68 15 14 1		
69 0 1 1		69 0 4 1		69 1 2 1		69 1 5 1		69 2 3 1		69 2 6 1		69 3 7 1		69 4 5 1		69 4 8 1		69 5 6 1		69 5 9 1		69 6 7 1		69 6 10 1		69 7 11 1		69 8 9 1		69 8 12 1		69 9 10 1		69 9 13 1		69 10 11 1		69 10 14 1		69 11 15 1		69 12 13 1		69 13 14 1		69 14 15 1		69 1 0 1		69 4 0 1		69 2 1 1		69 5 1 1		69 3 2 1		69 6 2 1		69 7 3 1		69 5 4 1		69 8 4 1		69 6 5 1		69 9 5 1		69 7 6 1		69 10 6 1		69 11 7 1		69 9 8 1		69 12 8 1		69 10 9 1		69 13 9 1		69 11 10 1		69 14 10 1		69 15 11 1		69 13 12 1		69 14 13 1		69 15 14 1		
70 0 1 1		70 0 4 1		70 1 2 1		70 1 5 1		70 2 3 1		70 2 6 1		70 3 7 1		70 4 5 1		70 4 8 1		70 5 6 1		70 5 9 1		70 6 7 1		70 6 10 1		70 7 11 1		70 8 9 1		70 8 12 1		70 9 10 1		70 9 13 1		70 10 11 1		70 10 14 1		70 11 15 1		70 12 13 1		70 13 14 1		70 14 15 1		70 1 0 1		70 4 0 1		70 2 1 1		70 5 1 1		70 3 2 1		70 6 2 1		70 7 3 1		70 5 4 1		70 8 4 1		70 6 5 1		70 9 5 1		70 7 6 1		70 10 6 1		70 11 7 1		70 9 8 1		70 12 8 1		70 10 9 1		70 13 9 1		70 11 10 1		70 14 10 1		70 15 11 1		70 13 12 1		70 14 13 1		70 15 14 1		
71 0 1 1		71 0 4 1		71 1 2 1		71 1 5 1		71 2 3 1		71 2 6 1		71 3 7 1		71 4 5 1		71 4 8 1		71 5 6 1		71 5 9 1		71 6 7 1		71 6 10 1		71 7 11 1		71 8 9 1		71 8 12 1		71 9 10 1		71 9 13 1		71 10 11 1		71 10 14 1		71 11 15 1		71 12 13 1		71 13 14 1		71 14 15 1		71 1 0 1		71 4 0 1		71 2 1 1		71 5 1 1		71 3 2 1		71 6 2 1		71 7 3 1		71 5 4 1		71 8 4 1		71 6 5 1		71 9 5 1		71 7 6 1		71 10 6 1		71 11 7 1		71 9 8 1		71 12 8 1		71 10 9 1		71 13 9 1		71 11 10 1		71 14 10 1		71 15 11 1		71 13 12 1		71 14 13 1		71 15 14 1		
72 0 1 1		72 0 4 1		72 1 2 1		72 1 5 1		72 2 3 1		72 2 6 1		72 3 7 1		72 4 5 1		72 4 8 1		72 5 6 1		72 5 9 1		72 6 7 1		72 6 10 1		72 7 11 1		72 8 9 1		72 8 12 1		72 9 10 1		72 9 13 1		72 10 11 1		72 10 14 1		72 11 15 1		72 12 13 1		72 13 14 1		72 14 15 1		72 1 0 1		72 4 0 1		72 2 1 1		72 5 1 1		72 3 2 1		72 6 2 1		72 7 3 1		72 5 4 1		72 8 4 1		72 6 5 1		72 9 5 1		72 7 6 1		72 10 6 1		72 11 7 1		72 9 8 1		72 12 8 1		72 10 9 1		72 13 9 1		72 11 10 1		72 14 10 1		72 15 11 1		72 13 12 1		72 14 13 1		72 15 14 1		
73 0 1 1		73 0 4 1		73 1 2 1		73 1 5 1		73 2 3 1		73 2 6 1		73 3 7 1		73 4 5 1		73 4 8 1		73 5 6 1		73 5 9 1		73 6 7 1		73 6 10 1		73 7 11 1		73 8 9 1		73 8 12 1		73 9 10 1		73 9 13 1		73 10 11 1		73 10 14 1		73 11 15 1		73 12 13 1		73 13 14 1		73 14 15 1		73 1 0 1		73 4 0 1		73 2 1 1		73 5 1 1		73 3 2 1		73 6 2 1		73 7 3 1		73 5 4 1		73 8 4 1		73 6 5 1		73 9 5 1		73 7 6 1		73 10 6 1		73 11 7 1		73 9 8 1		73 12 8 1		73 10 9 1		73 13 9 1		73 11 10 1		73 14 10 1		73 15 11 1		73 13 12 1		73 14 13 1		73 15 14 1		
74 0 1 1		74 0 4 1		74 1 2 1		74 1 5 1		74 2 3 1		74 2 6 1		74 3 7 1		74 4 5 1		74 4 8 1		74 5 6 1		74 5 9 1		74 6 7 1		74 6 10 1		74 7 11 1		74 8 9 1		74 8 12 1		74 9 10 1		74 9 13 1		74 10 11 1		74 10 14 1		74 11 15 1		74 12 13 1		74 13 14 1		74 14 15 1		74 1 0 1		74 4 0 1		74 2 1 1		74 5 1 1		74 3 2 1		74 6 2 1		74 7 3 1		74 5 4 1		74 8 4 1		74 6 5 1		74 9 5 1		74 7 6 1		74 10 6 1		74 11 7 1		74 9 8 1		74 12 8 1		74 10 9 1		74 13 9 1		74 11 10 1		74 14 10 1		74 15 11 1		74 13 12 1		74 14 13 1		74 15 14 1		
75 0 1 1		75 0 4 1		75 1 2 1		75 1 5 1		75 2 3 1		75 2 6 1		75 3 7 1		75 4 5 1		75 4 8 1		75 5 6 1		75 5 9 1		75 6 7 1		75 6 10 1		75 7 11 1		75 8 9 1		75 8 12 1		75 9 10 1		75 9 13 1		75 10 11 1		75 10 14 1		75 11 15 1		75 12 13 1		75 13 14 1		75 14 15 1		75 1 0 1		75 4 0 1		75 2 1 1		75 5 1 1		75 3 2 1		75 6 2 1		75 7 3 1		75 5 4 1		75 8 4 1		75 6 5 1		75 9 5 1		75 7 6 1		75 10 6 1		75 11 7 1		75 9 8 1		75 12 8 1		75 10 9 1		75 13 9 1		75 11 10 1		75 14 10 1		75 15 11 1		75 13 12 1		75 14 13 1		75 15 14 1		
76 0 1 1		76 0 4 1		76 1 2 1		76 1 5 1		76 2 3 1		76 2 6 1		76 3 7 1		76 4 5 1		76 4 8 1		76 5 6 1		76 5 9 1		76 6 7 1		76 6 10 1		76 7 11 1		76 8 9 1		76 8 12 1		76 9 10 1		76 9 13 1		76 10 11 1		76 10 14 1		76 11 15 1		76 12 13 1		76 13 14 1		76 14 15 1		76 1 0 1		76 4 0 1		76 2 1 1		76 5 1 1		76 3 2 1		76 6 2 1		76 7 3 1		76 5 4 1		76 8 4 1		76 6 5 1		76 9 5 1		76 7 6 1		76 10 6 1		76 11 7 1		76 9 8 1		76 12 8 1		76 10 9 1		76 13 9 1		76 11 10 1		76 14 10 1		76 15 11 1		76 13 12 1		76 14 13 1		76 15 14 1		
77 0 1 1		77 0 4 1		77 1 2 1		77 1 5 1		77 2 3 1		77 2 6 1		77 3 7 1		77 4 5 1		77 4 8 1		77 5 6 1		77 5 9 1		77 6 7 1		77 6 10 1		77 7 11 1		77 8 9 1		77 8 12 1		77 9 10 1		77 9 13 1		77 10 11 1		77 10 14 1		77 11 15 1		77 12 13 1		77 13 14 1		77 14 15 1		77 1 0 1		77 4 0 1		77 2 1 1		77 5 1 1		77 3 2 1		77 6 2 1		77 7 3 1		77 5 4 1		77 8 4 1		77 6 5 1		77 9 5 1		77 7 6 1		77 10 6 1		77 11 7 1		77 9 8 1		77 12 8 1		77 10 9 1		77 13 9 1		77 11 10 1		77 14 10 1		77 15 11 1		77 13 12 1		77 14 13 1		77 15 14 1		
78 0 1 1		78 0 4 1		78 1 2 1		78 1 5 1		78 2 3 1		78 2 6 1		78 3 7 1		78 4 5 1		78 4 8 1		78 5 6 1		78 5 9 1		78 6 7 1		78 6 10 1		78 7 11 1		78 8 9 1		78 8 12 1		78 9 10 1		78 9 13 1		78 10 11 1		78 10 14 1		78 11 15 1		78 12 13 1		78 13 14 1		78 14 15 1		78 1 0 1		78 4 0 1		78 2 1 1		78 5 1 1		78 3 2 1		78 6 2 1		78 7 3 1		78 5 4 1		78 8 4 1		78 6 5 1		78 9 5 1		78 7 6 1		78 10 6 1		78 11 7 1		78 9 8 1		78 12 8 1		78 10 9 1		78 13 9 1		78 11 10 1		78 14 10 1		78 15 11 1		78 13 12 1		78 14 13 1		78 15 14 1		
79 0 1 1		79 0 4 1		79 1 2 1		79 1 5 1		79 2 3 1		79 2 6 1		79 3 7 1		79 4 5 1		79 4 8 1		79 5 6 1		79 5 9 1		79 6 7 1		79 6 10 1		79 7 11 1		79 8 9 1		79 8 12 1		79 9 10 1		79 9 13 1		79 10 11 1		79 10 14 1		79 11 15 1		79 12 13 1		79 13 14 1		79 14 15 1		79 1 0 1		79 4 0 1		79 2 1 1		79 5 1 1		79 3 2 1		79 6 2 1		79 7 3 1		79 5 4 1		79 8 4 1		79 6 5 1		79 9 5 1		79 7 6 1		79 10 6 1		79 11 7 1		79 9 8 1		79 12 8 1		79 10 9 1		79 13 9 1		79 11 10 1		79 14 10 1		79 15 11 1		79 13 12 1		79 14 13 1		79 15 14 1		
80 0 1 1		80 0 4 1		80 1 2 1		80 1 5 1		80 2 3 1		80 2 6 1		80 3 7 1		80 4 5 1		80 4 8 1		80 5 6 1		80 5 9 1		80 6 7 1		80 6 10 1		80 7 11 1		80 8 9 1		80 8 12 1		80 9 10 1		80 9 13 1		80 10 11 1		80 10 14 1		80 11 15 1		80 12 13 1		80 13 14 1		80 14 15 1		80 1 0 1		80 4 0 1		80 2 1 1		80 5 1 1		80 3 2 1		80 6 2 1		80 7 3 1		80 5 4 1		80 8 4 1		80 6 5 1		80 9 5 1		80 7 6 1		80 10 6 1		80 11 7 1		80 9 8 1		80 12 8 1		80 10 9 1		80 13 9 1		80 11 10 1		80 14 10 1		80 15 11 1		80 13 12 1		80 14 13 1		80 15 14 1		
81 0 1 1		81 0 4 1		81 1 2 1		81 1 5 1		81 2 3 1		81 2 6 1		81 3 7 1		81 4 5 1		81 4 8 1		81 5 6 1		81 5 9 1		81 6 7 1		81 6 10 1		81 7 11 1		81 8 9 1		81 8 12 1		81 9 10 1		81 9 13 1		81 10 11 1		81 10 14 1		81 11 15 1		81 12 13 1		81 13 14 1		81 14 15 1		81 1 0 1		81 4 0 1		81 2 1 1		81 5 1 1		81 3 2 1		81 6 2 1		81 7 3 1		81 5 4 1		81 8 4 1		81 6 5 1		81 9 5 1		81 7 6 1		81 10 6 1		81 11 7 1		81 9 8 1		81 12 8 1		81 10 9 1		81 13 9 1		81 11 10 1		81 14 10 1		81 15 11 1		81 13 12 1		81 14 13 1		81 15 14 1		
82 0 1 1		82 0 4 1		82 1 2 1		82 1 5 1		82 2 3 1		82 2 6 1		82 3 7 1		82 4 5 1		82 4 8 1		82 5 6 1		82 5 9 1		82 6 7 1		82 6 10 1		82 7 11 1		82 8 9 1		82 8 12 1		82 9 10 1		82 9 13 1		82 10 11 1		82 10 14 1		82 11 15 1		82 12 13 1		82 13 14 1		82 14 15 1		82 1 0 1		82 4 0 1		82 2 1 1		82 5 1 1		82 3 2 1		82 6 2 1		82 7 3 1		82 5 4 1		82 8 4 1		82 6 5 1		82 9 5 1		82 7 6 1		82 10 6 1		82 11 7 1		82 9 8 1		82 12 8 1		82 10 9 1		82 13 9 1		82 11 10 1		82 14 10 1		82 15 11 1		82 13 12 1		82 14 13 1		82 15 14 1		
83 0 1 1		83 0 4 1		83 1 2 1		83 1 5 1		83 2 3 1		83 2 6 1		83 3 7 1		83 4 5 1		83 4 8 1		83 5 6 1		83 5 9 1		83 6 7 1		83 6 10 1		83 7 11 1		83 8 9 1		83 8 12 1		83 9 10 1		83 9 13 1		83 10 11 1		83 10 14 1		83 11 15 1		83 12 13 1		83 13 14 1		83 14 15 1		83 1 0 1		83 4 0 1		83 2 1 1		83 5 1 1		83 3 2 1		83 6 2 1		83 7 3 1		83 5 4 1		83 8 4 1		83 6 5 1		83 9 5 1		83 7 6 1		83 10 6 1		83 11 7 1		83 9 8 1		83 12 8 1		83 10 9 1		83 13 9 1		83 11 10 1		83 14 10 1		83 15 11 1		83 13 12 1		83 14 13 1		83 15 14 1		
84 0 1 1		84 0 4 1		84 1 2 1		84 1 5 1		84 2 3 1		84 2 6 1		84 3 7 1		84 4 5 1		84 4 8 1		84 5 6 1		84 5 9 1		84 6 7 1		84 6 10 1		84 7 11 1		84 8 9 1		84 8 12 1		84 9 10 1		84 9 13 1		84 10 11 1		84 10 14 1		84 11 15 1		84 12 13 1		84 13 14 1		84 14 15 1		84 1 0 1		84 4 0 1		84 2 1 1		84 5 1 1		84 3 2 1		84 6 2 1		84 7 3 1		84 5 4 1		84 8 4 1		84 6 5 1		84 9 5 1		84 7 6 1		84 10 6 1		84 11 7 1		84 9 8 1		84 12 8 1		84 10 9 1		84 13 9 1		84 11 10 1		84 14 10 1		84 15 11 1		84 13 12 1		84 14 13 1		84 15 14 1		
85 0 1 1		85 0 4 1		85 1 2 1		85 1 5 1		85 2 3 1		85 2 6 1		85 3 7 1		85 4 5 1		85 4 8 1		85 5 6 1		85 5 9 1		85 6 7 1		85 6 10 1		85 7 11 1		85 8 9 1		85 8 12 1		85 9 10 1		85 9 13 1		85 10 11 1		85 10 14 1		85 11 15 1		85 12 13 1		85 13 14 1		85 14 15 1		85 1 0 1		85 4 0 1		85 2 1 1		85 5 1 1		85 3 2 1		85 6 2 1		85 7 3 1		85 5 4 1		85 8 4 1		85 6 5 1		85 9 5 1		85 7 6 1		85 10 6 1		85 11 7 1		85 9 8 1		85 12 8 1		85 10 9 1		85 13 9 1		85 11 10 1		85 14 10 1		85 15 11 1		85 13 12 1		85 14 13 1		85 15 14 1		
86 0 1 1		86 0 4 1		86 1 2 1		86 1 5 1		86 2 3 1		86 2 6 1		86 3 7 1		86 4 5 1		86 4 8 1		86 5 6 1		86 5 9 1		86 6 7 1		86 6 10 1		86 7 11 1		86 8 9 1		86 8 12 1		86 9 10 1		86 9 13 1		86 10 11 1		86 10 14 1		86 11 15 1		86 12 13 1		86 13 14 1		86 14 15 1		86 1 0 1		86 4 0 1		86 2 1 1		86 5 1 1		86 3 2 1		86 6 2 1		86 7 3 1		86 5 4 1		86 8 4 1		86 6 5 1		86 9 5 1		86 7 6 1		86 10 6 1		86 11 7 1		86 9 8 1		86 12 8 1		86 10 9 1		86 13 9 1		86 11 10 1		86 14 10 1		86 15 11 1		86 13 12 1		86 14 13 1		86 15 14 1		
87 0 1 1		87 0 4 1		87 1 2 1		87 1 5 1		87 2 3 1		87 2 6 1		87 3 7 1		87 4 5 1		87 4 8 1		87 5 6 1		87 5 9 1		87 6 7 1		87 6 10 1		87 7 11 1		87 8 9 1		87 8 12 1		87 9 10 1		87 9 13 1		87 10 11 1		87 10 14 1		87 11 15 1		87 12 13 1		87 13 14 1		87 14 15 1		87 1 0 1		87 4 0 1		87 2 1 1		87 5 1 1		87 3 2 1		87 6 2 1		87 7 3 1		87 5 4 1		87 8 4 1		87 6 5 1		87 9 5 1		87 7 6 1		87 10 6 1		87 11 7 1		87 9 8 1		87 12 8 1		87 10 9 1		87 13 9 1		87 11 10 1		87 14 10 1		87 15 11 1		87 13 12 1		87 14 13 1		87 15 14 1		
88 0 1 1		88 0 4 1		88 1 2 1		88 1 5 1		88 2 3 1		88 2 6 1		88 3 7 1		88 4 5 1		88 4 8 1		88 5 6 1		88 5 9 1		88 6 7 1		88 6 10 1		88 7 11 1		88 8 9 1		88 8 12 1		88 9 10 1		88 9 13 1		88 10 11 1		88 10 14 1		88 11 15 1		88 12 13 1		88 13 14 1		88 14 15 1		88 1 0 1		88 4 0 1		88 2 1 1		88 5 1 1		88 3 2 1		88 6 2 1		88 7 3 1		88 5 4 1		88 8 4 1		88 6 5 1		88 9 5 1		88 7 6 1		88 10 6 1		88 11 7 1		88 9 8 1		88 12 8 1		88 10 9 1		88 13 9 1		88 11 10 1		88 14 10 1		88 15 11 1		88 13 12 1		88 14 13 1		88 15 14 1		
89 0 1 1		89 0 4 1		89 1 2 1		89 1 5 1		89 2 3 1		89 2 6 1		89 3 7 1		89 4 5 1		89 4 8 1		89 5 6 1		89 5 9 1		89 6 7 1		89 6 10 1		89 7 11 1		89 8 9 1		89 8 12 1		89 9 10 1		89 9 13 1		89 10 11 1		89 10 14 1		89 11 15 1		89 12 13 1		89 13 14 1		89 14 15 1		89 1 0 1		89 4 0 1		89 2 1 1		89 5 1 1		89 3 2 1		89 6 2 1		89 7 3 1		89 5 4 1		89 8 4 1		89 6 5 1		89 9 5 1		89 7 6 1		89 10 6 1		89 11 7 1		89 9 8 1		89 12 8 1		89 10 9 1		89 13 9 1		89 11 10 1		89 14 10 1		89 15 11 1		89 13 12 1		89 14 13 1		89 15 14 1		
90 0 1 1		90 0 4 1		90 1 2 1		90 1 5 1		90 2 3 1		90 2 6 1		90 3 7 1		90 4 5 1		90 4 8 1		90 5 6 1		90 5 9 1		90 6 7 1		90 6 10 1		90 7 11 1		90 8 9 1		90 8 12 1		90 9 10 1		90 9 13 1		90 10 11 1		90 10 14 1		90 11 15 1		90 12 13 1		90 13 14 1		90 14 15 1		90 1 0 1		90 4 0 1		90 2 1 1		90 5 1 1		90 3 2 1		90 6 2 1		90 7 3 1		90 5 4 1		90 8 4 1		90 6 5 1		90 9 5 1		90 7 6 1		90 10 6 1		90 11 7 1		90 9 8 1		90 12 8 1		90 10 9 1		90 13 9 1		90 11 10 1		90 14 10 1		90 15 11 1		90 13 12 1		90 14 13 1		90 15 14 1		
91 0 1 1		91 0 4 1		91 1 2 1		91 1 5 1		91 2 3 1		91 2 6 1		91 3 7 1		91 4 5 1		91 4 8 1		91 5 6 1		91 5 9 1		91 6 7 1		91 6 10 1		91 7 11 1		91 8 9 1		91 8 12 1		91 9 10 1		91 9 13 1		91 10 11 1		91 10 14 1		91 11 15 1		91 12 13 1		91 13 14 1		91 14 15 1		91 1 0 1		91 4 0 1		91 2 1 1		91 5 1 1		91 3 2 1		91 6 2 1		91 7 3 1		91 5 4 1		91 8 4 1		91 6 5 1		91 9 5 1		91 7 6 1		91 10 6 1		91 11 7 1		91 9 8 1		91 12 8 1		91 10 9 1		91 13 9 1		91 11 10 1		91 14 10 1		91 15 11 1		91 13 12 1		91 14 13 1		91 15 14 1		
92 0 1 1		92 0 4 1		92 1 2 1		92 1 5 1		92 2 3 1		92 2 6 1		92 3 7 1		92 4 5 1		92 4 8 1		92 5 6 1		92 5 9 1		92 6 7 1		92 6 10 1		92 7 11 1		92 8 9 1		92 8 12 1		92 9 10 1		92 9 13 1		92 10 11 1		92 10 14 1		92 11 15 1		92 12 13 1		92 13 14 1		92 14 15 1		92 1 0 1		92 4 0 1		92 2 1 1		92 5 1 1		92 3 2 1		92 6 2 1		92 7 3 1		92 5 4 1		92 8 4 1		92 6 5 1		92 9 5 1		92 7 6 1		92 10 6 1		92 11 7 1		92 9 8 1		92 12 8 1		92 10 9 1		92 13 9 1		92 11 10 1		92 14 10 1		92 15 11 1		92 13 12 1		92 14 13 1		92 15 14 1		
93 0 1 1		93 0 4 1		93 1 2 1		93 1 5 1		93 2 3 1		93 2 6 1		93 3 7 1		93 4 5 1		93 4 8 1		93 5 6 1		93 5 9 1		93 6 7 1		93 6 10 1		93 7 11 1		93 8 9 1		93 8 12 1		93 9 10 1		93 9 13 1		93 10 11 1		93 10 14 1		93 11 15 1		93 12 13 1		93 13 14 1		93 14 15 1		93 1 0 1		93 4 0 1		93 2 1 1		93 5 1 1		93 3 2 1		93 6 2 1		93 7 3 1		93 5 4 1		93 8 4 1		93 6 5 1		93 9 5 1		93 7 6 1		93 10 6 1		93 11 7 1		93 9 8 1		93 12 8 1		93 10 9 1		93 13 9 1		93 11 10 1		93 14 10 1		93 15 11 1		93 13 12 1		93 14 13 1		93 15 14 1		
94 0 1 1		94 0 4 1		94 1 2 1		94 1 5 1		94 2 3 1		94 2 6 1		94 3 7 1		94 4 5 1		94 4 8 1		94 5 6 1		94 5 9 1		94 6 7 1		94 6 10 1		94 7 11 1		94 8 9 1		94 8 12 1		94 9 10 1		94 9 13 1		94 10 11 1		94 10 14 1		94 11 15 1		94 12 13 1		94 13 14 1		94 14 15 1		94 1 0 1		94 4 0 1		94 2 1 1		94 5 1 1		94 3 2 1		94 6 2 1		94 7 3 1		94 5 4 1		94 8 4 1		94 6 5 1		94 9 5 1		94 7 6 1		94 10 6 1		94 11 7 1		94 9 8 1		94 12 8 1		94 10 9 1		94 13 9 1		94 11 10 1		94 14 10 1		94 15 11 1		94 13 12 1		94 14 13 1		94 15 14 1		
95 0 1 1		95 0 4 1		95 1 2 1		95 1 5 1		95 2 3 1		95 2 6 1		95 3 7 1		95 4 5 1		95 4 8 1		95 5 6 1		95 5 9 1		95 6 7 1		95 6 10 1		95 7 11 1		95 8 9 1		95 8 12 1		95 9 10 1		95 9 13 1		95 10 11 1		95 10 14 1		95 11 15 1		95 12 13 1		95 13 14 1		95 14 15 1		95 1 0 1		95 4 0 1		95 2 1 1		95 5 1 1		95 3 2 1		95 6 2 1		95 7 3 1		95 5 4 1		95 8 4 1		95 6 5 1		95 9 5 1		95 7 6 1		95 10 6 1		95 11 7 1		95 9 8 1		95 12 8 1		95 10 9 1		95 13 9 1		95 11 10 1		95 14 10 1		95 15 11 1		95 13 12 1		95 14 13 1		95 15 14 1		
96 0 1 1		96 0 4 1		96 1 2 1		96 1 5 1		96 2 3 1		96 2 6 1		96 3 7 1		96 4 5 1		96 4 8 1		96 5 6 1		96 5 9 1		96 6 7 1		96 6 10 1		96 7 11 1		96 8 9 1		96 8 12 1		96 9 10 1		96 9 13 1		96 10 11 1		96 10 14 1		96 11 15 1		96 12 13 1		96 13 14 1		96 14 15 1		96 1 0 1		96 4 0 1		96 2 1 1		96 5 1 1		96 3 2 1		96 6 2 1		96 7 3 1		96 5 4 1		96 8 4 1		96 6 5 1		96 9 5 1		96 7 6 1		96 10 6 1		96 11 7 1		96 9 8 1		96 12 8 1		96 10 9 1		96 13 9 1		96 11 10 1		96 14 10 1		96 15 11 1		96 13 12 1		96 14 13 1		96 15 14 1		
97 0 1 1		97 0 4 1		97 1 2 1		97 1 5 1		97 2 3 1		97 2 6 1		97 3 7 1		97 4 5 1		97 4 8 1		97 5 6 1		97 5 9 1		97 6 7 1		97 6 10 1		97 7 11 1		97 8 9 1		97 8 12 1		97 9 10 1		97 9 13 1		97 10 11 1		97 10 14 1		97 11 15 1		97 12 13 1		97 13 14 1		97 14 15 1		97 1 0 1		97 4 0 1		97 2 1 1		97 5 1 1		97 3 2 1		97 6 2 1		97 7 3 1		97 5 4 1		97 8 4 1		97 6 5 1		97 9 5 1		97 7 6 1		97 10 6 1		97 11 7 1		97 9 8 1		97 12 8 1		97 10 9 1		97 13 9 1		97 11 10 1		97 14 10 1		97 15 11 1		97 13 12 1		97 14 13 1		97 15 14 1		
98 0 1 1		98 0 4 1		98 1 2 1		98 1 5 1		98 2 3 1		98 2 6 1		98 3 7 1		98 4 5 1		98 4 8 1		98 5 6 1		98 5 9 1		98 6 7 1		98 6 10 1		98 7 11 1		98 8 9 1		98 8 12 1		98 9 10 1		98 9 13 1		98 10 11 1		98 10 14 1		98 11 15 1		98 12 13 1		98 13 14 1		98 14 15 1		98 1 0 1		98 4 0 1		98 2 1 1		98 5 1 1		98 3 2 1		98 6 2 1		98 7 3 1		98 5 4 1		98 8 4 1		98 6 5 1		98 9 5 1		98 7 6 1		98 10 6 1		98 11 7 1		98 9 8 1		98 12 8 1		98 10 9 1		98 13 9 1		98 11 10 1		98 14 10 1		98 15 11 1		98 13 12 1		98 14 13 1		98 15 14 1		
99 0 1 1		99 0 4 1		99 1 2 1		99 1 5 1		99 2 3 1		99 2 6 1		99 3 7 1		99 4 5 1		99 4 8 1		99 5 6 1		99 5 9 1		99 6 7 1		99 6 10 1		99 7 11 1		99 8 9 1		99 8 12 1		99 9 10 1		99 9 13 1		99 10 11 1		99 10 14 1		99 11 15 1		99 12 13 1		99 13 14 1		99 14 15 1		99 1 0 1		99 4 0 1		99 2 1 1		99 5 1 1		99 3 2 1		99 6 2 1		99 7 3 1		99 5 4 1		99 8 4 1		99 6 5 1		99 9 5 1		99 7 6 1		99 10 6 1		99 11 7 1		99 9 8 1		99 12 8 1		99 10 9 1		99 13 9 1		99 11 10 1		99 14 10 1		99 15 11 1		99 13 12 1		99 14 13 1		99 15 14 1		 ;
param v_max:=
0 0 1 2		0 0 4 2		0 1 2 2		0 1 5 2		0 2 3 2		0 2 6 2		0 3 7 2		0 4 5 2		0 4 8 2		0 5 6 2		0 5 9 2		0 6 7 2		0 6 10 2		0 7 11 2		0 8 9 2		0 8 12 2		0 9 10 2		0 9 13 2		0 10 11 2		0 10 14 2		0 11 15 2		0 12 13 2		0 13 14 2		0 14 15 2		0 1 0 2		0 4 0 2		0 2 1 2		0 5 1 2		0 3 2 2		0 6 2 2		0 7 3 2		0 5 4 2		0 8 4 2		0 6 5 2		0 9 5 2		0 7 6 2		0 10 6 2		0 11 7 2		0 9 8 2		0 12 8 2		0 10 9 2		0 13 9 2		0 11 10 2		0 14 10 2		0 15 11 2		0 13 12 2		0 14 13 2		0 15 14 2		
1 0 1 2		1 0 4 2		1 1 2 2		1 1 5 2		1 2 3 2		1 2 6 2		1 3 7 2		1 4 5 2		1 4 8 2		1 5 6 2		1 5 9 2		1 6 7 2		1 6 10 2		1 7 11 2		1 8 9 2		1 8 12 2		1 9 10 2		1 9 13 2		1 10 11 2		1 10 14 2		1 11 15 2		1 12 13 2		1 13 14 2		1 14 15 2		1 1 0 2		1 4 0 2		1 2 1 2		1 5 1 2		1 3 2 2		1 6 2 2		1 7 3 2		1 5 4 2		1 8 4 2		1 6 5 2		1 9 5 2		1 7 6 2		1 10 6 2		1 11 7 2		1 9 8 2		1 12 8 2		1 10 9 2		1 13 9 2		1 11 10 2		1 14 10 2		1 15 11 2		1 13 12 2		1 14 13 2		1 15 14 2		
