param nf:= 30 ;
param nn:= 18 ;
param: E: d:=
 0 1 10
 0 3 10
 1 2 10
 1 4 10
 2 5 10
 3 4 10
 3 6 10
 4 5 10
 4 7 10
 5 8 10
 6 7 10
 7 8 10
 9 10 10
 9 12 10
 10 11 10
 10 13 10
 11 14 10
 12 13 10
 12 15 10
 13 14 10
 13 16 10
 14 17 10
 15 16 10
 16 17 10
 1 0 10
 3 0 10
 2 1 10
 4 1 10
 5 2 10
 4 3 10
 6 3 10
 5 4 10
 7 4 10
 8 5 10
 7 6 10
 8 7 10
 10 9 10
 12 9 10
 11 10 10
 13 10 10
 14 11 10
 13 12 10
 15 12 10
 14 13 10
 16 13 10
 17 14 10
 16 15 10
 17 16 10
 6 9 10
 11 8 10;
param s:=
14 13 11 1		14 13 17 1		
16 13 15 1		16 13 17 1		
17 14 16 1		
16 15 13 1		16 15 17 1		
17 16 14 1		
6 9 3 1		6 9 7 1		
11 8 10 1		11 8 14 1		
;
param D:=2 ;
param t_hat_ear: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 :=
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
7 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
9 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
11 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
12 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
13 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
14 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
15 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
16 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
17 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
18 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
19 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
20 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
21 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
22 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
23 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
24 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40
25 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40
26 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40
27 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40
28 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40
29 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40;
param t_hat_lat: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 :=
0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
6 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
7 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
8 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
9 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
10 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
12 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22
13 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22
14 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22
15 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22
16 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22
17 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22
18 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32
19 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32
20 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32
21 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32
22 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32
23 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32
24 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42
25 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42
26 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42
27 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42
28 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42
29 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 ;
