param nf:= 100 ;
param nn:= 25 ;
param: E: d:=
34 0 24 2		34 0 1 2		34 1 24 2		34 1 2 2		34 2 24 2		34 2 3 2		34 3 24 2		34 3 4 2		34 4 24 2		34 4 5 2		34 5 24 2		34 5 6 2		34 6 24 2		34 6 7 2		34 7 24 2		34 7 8 2		34 8 24 2		34 8 9 2		34 9 24 2		34 9 10 2		34 10 24 2		34 10 11 2		34 11 24 2		34 11 12 2		34 12 24 2		34 12 13 2		34 13 24 2		34 13 14 2		34 14 24 2		34 14 15 2		34 15 24 2		34 15 16 2		34 16 24 2		34 16 17 2		34 17 24 2		34 17 18 2		34 18 24 2		34 18 19 2		34 19 24 2		34 19 20 2		34 20 24 2		34 20 21 2		34 21 24 2		34 21 22 2		34 22 24 2		34 22 23 2		34 23 24 2		34 23 0 2		34 24 0 2		34 1 0 2		34 24 1 2		34 2 1 2		34 24 2 2		34 3 2 2		34 24 3 2		34 4 3 2		34 24 4 2		34 5 4 2		34 24 5 2		34 6 5 2		34 24 6 2		34 7 6 2		34 24 7 2		34 8 7 2		34 24 8 2		34 9 8 2		34 24 9 2		34 10 9 2		34 24 10 2		34 11 10 2		34 24 11 2		34 12 11 2		34 24 12 2		34 13 12 2		34 24 13 2		34 14 13 2		34 24 14 2		34 15 14 2		34 24 15 2		34 16 15 2		34 24 16 2		34 17 16 2		34 24 17 2		34 18 17 2		34 24 18 2		34 19 18 2		34 24 19 2		34 20 19 2		34 24 20 2		34 21 20 2		34 24 21 2		34 22 21 2		34 24 22 2		34 23 22 2		34 24 23 2		34 0 23 2		
35 0 24 2		35 0 1 2		35 1 24 2		35 1 2 2		35 2 24 2		35 2 3 2		35 3 24 2		35 3 4 2		35 4 24 2		35 4 5 2		35 5 24 2		35 5 6 2		35 6 24 2		35 6 7 2		35 7 24 2		35 7 8 2		35 8 24 2		35 8 9 2		35 9 24 2		35 9 10 2		35 10 24 2		35 10 11 2		35 11 24 2		35 11 12 2		35 12 24 2		35 12 13 2		35 13 24 2		35 13 14 2		35 14 24 2		35 14 15 2		35 15 24 2		35 15 16 2		35 16 24 2		35 16 17 2		35 17 24 2		35 17 18 2		35 18 24 2		35 18 19 2		35 19 24 2		35 19 20 2		35 20 24 2		35 20 21 2		35 21 24 2		35 21 22 2		35 22 24 2		35 22 23 2		35 23 24 2		35 23 0 2		35 24 0 2		35 1 0 2		35 24 1 2		35 2 1 2		35 24 2 2		35 3 2 2		35 24 3 2		35 4 3 2		35 24 4 2		35 5 4 2		35 24 5 2		35 6 5 2		35 24 6 2		35 7 6 2		35 24 7 2		35 8 7 2		35 24 8 2		35 9 8 2		35 24 9 2		35 10 9 2		35 24 10 2		35 11 10 2		35 24 11 2		35 12 11 2		35 24 12 2		35 13 12 2		35 24 13 2		35 14 13 2		35 24 14 2		35 15 14 2		35 24 15 2		35 16 15 2		35 24 16 2		35 17 16 2		35 24 17 2		35 18 17 2		35 24 18 2		35 19 18 2		35 24 19 2		35 20 19 2		35 24 20 2		35 21 20 2		35 24 21 2		35 22 21 2		35 24 22 2		35 23 22 2		35 24 23 2		35 0 23 2		
36 0 24 2		36 0 1 2		36 1 24 2		36 1 2 2		36 2 24 2		36 2 3 2		36 3 24 2		36 3 4 2		36 4 24 2		36 4 5 2		36 5 24 2		36 5 6 2		36 6 24 2		36 6 7 2		36 7 24 2		36 7 8 2		36 8 24 2		36 8 9 2		36 9 24 2		36 9 10 2		36 10 24 2		36 10 11 2		36 11 24 2		36 11 12 2		36 12 24 2		36 12 13 2		36 13 24 2		36 13 14 2		36 14 24 2		36 14 15 2		36 15 24 2		36 15 16 2		36 16 24 2		36 16 17 2		36 17 24 2		36 17 18 2		36 18 24 2		36 18 19 2		36 19 24 2		36 19 20 2		36 20 24 2		36 20 21 2		36 21 24 2		36 21 22 2		36 22 24 2		36 22 23 2		36 23 24 2		36 23 0 2		36 24 0 2		36 1 0 2		36 24 1 2		36 2 1 2		36 24 2 2		36 3 2 2		36 24 3 2		36 4 3 2		36 24 4 2		36 5 4 2		36 24 5 2		36 6 5 2		36 24 6 2		36 7 6 2		36 24 7 2		36 8 7 2		36 24 8 2		36 9 8 2		36 24 9 2		36 10 9 2		36 24 10 2		36 11 10 2		36 24 11 2		36 12 11 2		36 24 12 2		36 13 12 2		36 24 13 2		36 14 13 2		36 24 14 2		36 15 14 2		36 24 15 2		36 16 15 2		36 24 16 2		36 17 16 2		36 24 17 2		36 18 17 2		36 24 18 2		36 19 18 2		36 24 19 2		36 20 19 2		36 24 20 2		36 21 20 2		36 24 21 2		36 22 21 2		36 24 22 2		36 23 22 2		36 24 23 2		36 0 23 2		
37 0 24 2		37 0 1 2		37 1 24 2		37 1 2 2		37 2 24 2		37 2 3 2		37 3 24 2		37 3 4 2		37 4 24 2		37 4 5 2		37 5 24 2		37 5 6 2		37 6 24 2		37 6 7 2		37 7 24 2		37 7 8 2		37 8 24 2		37 8 9 2		37 9 24 2		37 9 10 2		37 10 24 2		37 10 11 2		37 11 24 2		37 11 12 2		37 12 24 2		37 12 13 2		37 13 24 2		37 13 14 2		37 14 24 2		37 14 15 2		37 15 24 2		37 15 16 2		37 16 24 2		37 16 17 2		37 17 24 2		37 17 18 2		37 18 24 2		37 18 19 2		37 19 24 2		37 19 20 2		37 20 24 2		37 20 21 2		37 21 24 2		37 21 22 2		37 22 24 2		37 22 23 2		37 23 24 2		37 23 0 2		37 24 0 2		37 1 0 2		37 24 1 2		37 2 1 2		37 24 2 2		37 3 2 2		37 24 3 2		37 4 3 2		37 24 4 2		37 5 4 2		37 24 5 2		37 6 5 2		37 24 6 2		37 7 6 2		37 24 7 2		37 8 7 2		37 24 8 2		37 9 8 2		37 24 9 2		37 10 9 2		37 24 10 2		37 11 10 2		37 24 11 2		37 12 11 2		37 24 12 2		37 13 12 2		37 24 13 2		37 14 13 2		37 24 14 2		37 15 14 2		37 24 15 2		37 16 15 2		37 24 16 2		37 17 16 2		37 24 17 2		37 18 17 2		37 24 18 2		37 19 18 2		37 24 19 2		37 20 19 2		37 24 20 2		37 21 20 2		37 24 21 2		37 22 21 2		37 24 22 2		37 23 22 2		37 24 23 2		37 0 23 2		
38 0 24 2		38 0 1 2		38 1 24 2		38 1 2 2		38 2 24 2		38 2 3 2		38 3 24 2		38 3 4 2		38 4 24 2		38 4 5 2		38 5 24 2		38 5 6 2		38 6 24 2		38 6 7 2		38 7 24 2		38 7 8 2		38 8 24 2		38 8 9 2		38 9 24 2		38 9 10 2		38 10 24 2		38 10 11 2		38 11 24 2		38 11 12 2		38 12 24 2		38 12 13 2		38 13 24 2		38 13 14 2		38 14 24 2		38 14 15 2		38 15 24 2		38 15 16 2		38 16 24 2		38 16 17 2		38 17 24 2		38 17 18 2		38 18 24 2		38 18 19 2		38 19 24 2		38 19 20 2		38 20 24 2		38 20 21 2		38 21 24 2		38 21 22 2		38 22 24 2		38 22 23 2		38 23 24 2		38 23 0 2		38 24 0 2		38 1 0 2		38 24 1 2		38 2 1 2		38 24 2 2		38 3 2 2		38 24 3 2		38 4 3 2		38 24 4 2		38 5 4 2		38 24 5 2		38 6 5 2		38 24 6 2		38 7 6 2		38 24 7 2		38 8 7 2		38 24 8 2		38 9 8 2		38 24 9 2		38 10 9 2		38 24 10 2		38 11 10 2		38 24 11 2		38 12 11 2		38 24 12 2		38 13 12 2		38 24 13 2		38 14 13 2		38 24 14 2		38 15 14 2		38 24 15 2		38 16 15 2		38 24 16 2		38 17 16 2		38 24 17 2		38 18 17 2		38 24 18 2		38 19 18 2		38 24 19 2		38 20 19 2		38 24 20 2		38 21 20 2		38 24 21 2		38 22 21 2		38 24 22 2		38 23 22 2		38 24 23 2		38 0 23 2		
39 0 24 2		39 0 1 2		39 1 24 2		39 1 2 2		39 2 24 2		39 2 3 2		39 3 24 2		39 3 4 2		39 4 24 2		39 4 5 2		39 5 24 2		39 5 6 2		39 6 24 2		39 6 7 2		39 7 24 2		39 7 8 2		39 8 24 2		39 8 9 2		39 9 24 2		39 9 10 2		39 10 24 2		39 10 11 2		39 11 24 2		39 11 12 2		39 12 24 2		39 12 13 2		39 13 24 2		39 13 14 2		39 14 24 2		39 14 15 2		39 15 24 2		39 15 16 2		39 16 24 2		39 16 17 2		39 17 24 2		39 17 18 2		39 18 24 2		39 18 19 2		39 19 24 2		39 19 20 2		39 20 24 2		39 20 21 2		39 21 24 2		39 21 22 2		39 22 24 2		39 22 23 2		39 23 24 2		39 23 0 2		39 24 0 2		39 1 0 2		39 24 1 2		39 2 1 2		39 24 2 2		39 3 2 2		39 24 3 2		39 4 3 2		39 24 4 2		39 5 4 2		39 24 5 2		39 6 5 2		39 24 6 2		39 7 6 2		39 24 7 2		39 8 7 2		39 24 8 2		39 9 8 2		39 24 9 2		39 10 9 2		39 24 10 2		39 11 10 2		39 24 11 2		39 12 11 2		39 24 12 2		39 13 12 2		39 24 13 2		39 14 13 2		39 24 14 2		39 15 14 2		39 24 15 2		39 16 15 2		39 24 16 2		39 17 16 2		39 24 17 2		39 18 17 2		39 24 18 2		39 19 18 2		39 24 19 2		39 20 19 2		39 24 20 2		39 21 20 2		39 24 21 2		39 22 21 2		39 24 22 2		39 23 22 2		39 24 23 2		39 0 23 2		
40 0 24 2		40 0 1 2		40 1 24 2		40 1 2 2		40 2 24 2		40 2 3 2		40 3 24 2		40 3 4 2		40 4 24 2		40 4 5 2		40 5 24 2		40 5 6 2		40 6 24 2		40 6 7 2		40 7 24 2		40 7 8 2		40 8 24 2		40 8 9 2		40 9 24 2		40 9 10 2		40 10 24 2		40 10 11 2		40 11 24 2		40 11 12 2		40 12 24 2		40 12 13 2		40 13 24 2		40 13 14 2		40 14 24 2		40 14 15 2		40 15 24 2		40 15 16 2		40 16 24 2		40 16 17 2		40 17 24 2		40 17 18 2		40 18 24 2		40 18 19 2		40 19 24 2		40 19 20 2		40 20 24 2		40 20 21 2		40 21 24 2		40 21 22 2		40 22 24 2		40 22 23 2		40 23 24 2		40 23 0 2		40 24 0 2		40 1 0 2		40 24 1 2		40 2 1 2		40 24 2 2		40 3 2 2		40 24 3 2		40 4 3 2		40 24 4 2		40 5 4 2		40 24 5 2		40 6 5 2		40 24 6 2		40 7 6 2		40 24 7 2		40 8 7 2		40 24 8 2		40 9 8 2		40 24 9 2		40 10 9 2		40 24 10 2		40 11 10 2		40 24 11 2		40 12 11 2		40 24 12 2		40 13 12 2		40 24 13 2		40 14 13 2		40 24 14 2		40 15 14 2		40 24 15 2		40 16 15 2		40 24 16 2		40 17 16 2		40 24 17 2		40 18 17 2		40 24 18 2		40 19 18 2		40 24 19 2		40 20 19 2		40 24 20 2		40 21 20 2		40 24 21 2		40 22 21 2		40 24 22 2		40 23 22 2		40 24 23 2		40 0 23 2		
41 0 24 2		41 0 1 2		41 1 24 2		41 1 2 2		41 2 24 2		41 2 3 2		41 3 24 2		41 3 4 2		41 4 24 2		41 4 5 2		41 5 24 2		41 5 6 2		41 6 24 2		41 6 7 2		41 7 24 2		41 7 8 2		41 8 24 2		41 8 9 2		41 9 24 2		41 9 10 2		41 10 24 2		41 10 11 2		41 11 24 2		41 11 12 2		41 12 24 2		41 12 13 2		41 13 24 2		41 13 14 2		41 14 24 2		41 14 15 2		41 15 24 2		41 15 16 2		41 16 24 2		41 16 17 2		41 17 24 2		41 17 18 2		41 18 24 2		41 18 19 2		41 19 24 2		41 19 20 2		41 20 24 2		41 20 21 2		41 21 24 2		41 21 22 2		41 22 24 2		41 22 23 2		41 23 24 2		41 23 0 2		41 24 0 2		41 1 0 2		41 24 1 2		41 2 1 2		41 24 2 2		41 3 2 2		41 24 3 2		41 4 3 2		41 24 4 2		41 5 4 2		41 24 5 2		41 6 5 2		41 24 6 2		41 7 6 2		41 24 7 2		41 8 7 2		41 24 8 2		41 9 8 2		41 24 9 2		41 10 9 2		41 24 10 2		41 11 10 2		41 24 11 2		41 12 11 2		41 24 12 2		41 13 12 2		41 24 13 2		41 14 13 2		41 24 14 2		41 15 14 2		41 24 15 2		41 16 15 2		41 24 16 2		41 17 16 2		41 24 17 2		41 18 17 2		41 24 18 2		41 19 18 2		41 24 19 2		41 20 19 2		41 24 20 2		41 21 20 2		41 24 21 2		41 22 21 2		41 24 22 2		41 23 22 2		41 24 23 2		41 0 23 2		
42 0 24 2		42 0 1 2		42 1 24 2		42 1 2 2		42 2 24 2		42 2 3 2		42 3 24 2		42 3 4 2		42 4 24 2		42 4 5 2		42 5 24 2		42 5 6 2		42 6 24 2		42 6 7 2		42 7 24 2		42 7 8 2		42 8 24 2		42 8 9 2		42 9 24 2		42 9 10 2		42 10 24 2		42 10 11 2		42 11 24 2		42 11 12 2		42 12 24 2		42 12 13 2		42 13 24 2		42 13 14 2		42 14 24 2		42 14 15 2		42 15 24 2		42 15 16 2		42 16 24 2		42 16 17 2		42 17 24 2		42 17 18 2		42 18 24 2		42 18 19 2		42 19 24 2		42 19 20 2		42 20 24 2		42 20 21 2		42 21 24 2		42 21 22 2		42 22 24 2		42 22 23 2		42 23 24 2		42 23 0 2		42 24 0 2		42 1 0 2		42 24 1 2		42 2 1 2		42 24 2 2		42 3 2 2		42 24 3 2		42 4 3 2		42 24 4 2		42 5 4 2		42 24 5 2		42 6 5 2		42 24 6 2		42 7 6 2		42 24 7 2		42 8 7 2		42 24 8 2		42 9 8 2		42 24 9 2		42 10 9 2		42 24 10 2		42 11 10 2		42 24 11 2		42 12 11 2		42 24 12 2		42 13 12 2		42 24 13 2		42 14 13 2		42 24 14 2		42 15 14 2		42 24 15 2		42 16 15 2		42 24 16 2		42 17 16 2		42 24 17 2		42 18 17 2		42 24 18 2		42 19 18 2		42 24 19 2		42 20 19 2		42 24 20 2		42 21 20 2		42 24 21 2		42 22 21 2		42 24 22 2		42 23 22 2		42 24 23 2		42 0 23 2		
43 0 24 2		43 0 1 2		43 1 24 2		43 1 2 2		43 2 24 2		43 2 3 2		43 3 24 2		43 3 4 2		43 4 24 2		43 4 5 2		43 5 24 2		43 5 6 2		43 6 24 2		43 6 7 2		43 7 24 2		43 7 8 2		43 8 24 2		43 8 9 2		43 9 24 2		43 9 10 2		43 10 24 2		43 10 11 2		43 11 24 2		43 11 12 2		43 12 24 2		43 12 13 2		43 13 24 2		43 13 14 2		43 14 24 2		43 14 15 2		43 15 24 2		43 15 16 2		43 16 24 2		43 16 17 2		43 17 24 2		43 17 18 2		43 18 24 2		43 18 19 2		43 19 24 2		43 19 20 2		43 20 24 2		43 20 21 2		43 21 24 2		43 21 22 2		43 22 24 2		43 22 23 2		43 23 24 2		43 23 0 2		43 24 0 2		43 1 0 2		43 24 1 2		43 2 1 2		43 24 2 2		43 3 2 2		43 24 3 2		43 4 3 2		43 24 4 2		43 5 4 2		43 24 5 2		43 6 5 2		43 24 6 2		43 7 6 2		43 24 7 2		43 8 7 2		43 24 8 2		43 9 8 2		43 24 9 2		43 10 9 2		43 24 10 2		43 11 10 2		43 24 11 2		43 12 11 2		43 24 12 2		43 13 12 2		43 24 13 2		43 14 13 2		43 24 14 2		43 15 14 2		43 24 15 2		43 16 15 2		43 24 16 2		43 17 16 2		43 24 17 2		43 18 17 2		43 24 18 2		43 19 18 2		43 24 19 2		43 20 19 2		43 24 20 2		43 21 20 2		43 24 21 2		43 22 21 2		43 24 22 2		43 23 22 2		43 24 23 2		43 0 23 2		
44 0 24 2		44 0 1 2		44 1 24 2		44 1 2 2		44 2 24 2		44 2 3 2		44 3 24 2		44 3 4 2		44 4 24 2		44 4 5 2		44 5 24 2		44 5 6 2		44 6 24 2		44 6 7 2		44 7 24 2		44 7 8 2		44 8 24 2		44 8 9 2		44 9 24 2		44 9 10 2		44 10 24 2		44 10 11 2		44 11 24 2		44 11 12 2		44 12 24 2		44 12 13 2		44 13 24 2		44 13 14 2		44 14 24 2		44 14 15 2		44 15 24 2		44 15 16 2		44 16 24 2		44 16 17 2		44 17 24 2		44 17 18 2		44 18 24 2		44 18 19 2		44 19 24 2		44 19 20 2		44 20 24 2		44 20 21 2		44 21 24 2		44 21 22 2		44 22 24 2		44 22 23 2		44 23 24 2		44 23 0 2		44 24 0 2		44 1 0 2		44 24 1 2		44 2 1 2		44 24 2 2		44 3 2 2		44 24 3 2		44 4 3 2		44 24 4 2		44 5 4 2		44 24 5 2		44 6 5 2		44 24 6 2		44 7 6 2		44 24 7 2		44 8 7 2		44 24 8 2		44 9 8 2		44 24 9 2		44 10 9 2		44 24 10 2		44 11 10 2		44 24 11 2		44 12 11 2		44 24 12 2		44 13 12 2		44 24 13 2		44 14 13 2		44 24 14 2		44 15 14 2		44 24 15 2		44 16 15 2		44 24 16 2		44 17 16 2		44 24 17 2		44 18 17 2		44 24 18 2		44 19 18 2		44 24 19 2		44 20 19 2		44 24 20 2		44 21 20 2		44 24 21 2		44 22 21 2		44 24 22 2		44 23 22 2		44 24 23 2		44 0 23 2		
45 0 24 2		45 0 1 2		45 1 24 2		45 1 2 2		45 2 24 2		45 2 3 2		45 3 24 2		45 3 4 2		45 4 24 2		45 4 5 2		45 5 24 2		45 5 6 2		45 6 24 2		45 6 7 2		45 7 24 2		45 7 8 2		45 8 24 2		45 8 9 2		45 9 24 2		45 9 10 2		45 10 24 2		45 10 11 2		45 11 24 2		45 11 12 2		45 12 24 2		45 12 13 2		45 13 24 2		45 13 14 2		45 14 24 2		45 14 15 2		45 15 24 2		45 15 16 2		45 16 24 2		45 16 17 2		45 17 24 2		45 17 18 2		45 18 24 2		45 18 19 2		45 19 24 2		45 19 20 2		45 20 24 2		45 20 21 2		45 21 24 2		45 21 22 2		45 22 24 2		45 22 23 2		45 23 24 2		45 23 0 2		45 24 0 2		45 1 0 2		45 24 1 2		45 2 1 2		45 24 2 2		45 3 2 2		45 24 3 2		45 4 3 2		45 24 4 2		45 5 4 2		45 24 5 2		45 6 5 2		45 24 6 2		45 7 6 2		45 24 7 2		45 8 7 2		45 24 8 2		45 9 8 2		45 24 9 2		45 10 9 2		45 24 10 2		45 11 10 2		45 24 11 2		45 12 11 2		45 24 12 2		45 13 12 2		45 24 13 2		45 14 13 2		45 24 14 2		45 15 14 2		45 24 15 2		45 16 15 2		45 24 16 2		45 17 16 2		45 24 17 2		45 18 17 2		45 24 18 2		45 19 18 2		45 24 19 2		45 20 19 2		45 24 20 2		45 21 20 2		45 24 21 2		45 22 21 2		45 24 22 2		45 23 22 2		45 24 23 2		45 0 23 2		
46 0 24 2		46 0 1 2		46 1 24 2		46 1 2 2		46 2 24 2		46 2 3 2		46 3 24 2		46 3 4 2		46 4 24 2		46 4 5 2		46 5 24 2		46 5 6 2		46 6 24 2		46 6 7 2		46 7 24 2		46 7 8 2		46 8 24 2		46 8 9 2		46 9 24 2		46 9 10 2		46 10 24 2		46 10 11 2		46 11 24 2		46 11 12 2		46 12 24 2		46 12 13 2		46 13 24 2		46 13 14 2		46 14 24 2		46 14 15 2		46 15 24 2		46 15 16 2		46 16 24 2		46 16 17 2		46 17 24 2		46 17 18 2		46 18 24 2		46 18 19 2		46 19 24 2		46 19 20 2		46 20 24 2		46 20 21 2		46 21 24 2		46 21 22 2		46 22 24 2		46 22 23 2		46 23 24 2		46 23 0 2		46 24 0 2		46 1 0 2		46 24 1 2		46 2 1 2		46 24 2 2		46 3 2 2		46 24 3 2		46 4 3 2		46 24 4 2		46 5 4 2		46 24 5 2		46 6 5 2		46 24 6 2		46 7 6 2		46 24 7 2		46 8 7 2		46 24 8 2		46 9 8 2		46 24 9 2		46 10 9 2		46 24 10 2		46 11 10 2		46 24 11 2		46 12 11 2		46 24 12 2		46 13 12 2		46 24 13 2		46 14 13 2		46 24 14 2		46 15 14 2		46 24 15 2		46 16 15 2		46 24 16 2		46 17 16 2		46 24 17 2		46 18 17 2		46 24 18 2		46 19 18 2		46 24 19 2		46 20 19 2		46 24 20 2		46 21 20 2		46 24 21 2		46 22 21 2		46 24 22 2		46 23 22 2		46 24 23 2		46 0 23 2		
47 0 24 2		47 0 1 2		47 1 24 2		47 1 2 2		47 2 24 2		47 2 3 2		47 3 24 2		47 3 4 2		47 4 24 2		47 4 5 2		47 5 24 2		47 5 6 2		47 6 24 2		47 6 7 2		47 7 24 2		47 7 8 2		47 8 24 2		47 8 9 2		47 9 24 2		47 9 10 2		47 10 24 2		47 10 11 2		47 11 24 2		47 11 12 2		47 12 24 2		47 12 13 2		47 13 24 2		47 13 14 2		47 14 24 2		47 14 15 2		47 15 24 2		47 15 16 2		47 16 24 2		47 16 17 2		47 17 24 2		47 17 18 2		47 18 24 2		47 18 19 2		47 19 24 2		47 19 20 2		47 20 24 2		47 20 21 2		47 21 24 2		47 21 22 2		47 22 24 2		47 22 23 2		47 23 24 2		47 23 0 2		47 24 0 2		47 1 0 2		47 24 1 2		47 2 1 2		47 24 2 2		47 3 2 2		47 24 3 2		47 4 3 2		47 24 4 2		47 5 4 2		47 24 5 2		47 6 5 2		47 24 6 2		47 7 6 2		47 24 7 2		47 8 7 2		47 24 8 2		47 9 8 2		47 24 9 2		47 10 9 2		47 24 10 2		47 11 10 2		47 24 11 2		47 12 11 2		47 24 12 2		47 13 12 2		47 24 13 2		47 14 13 2		47 24 14 2		47 15 14 2		47 24 15 2		47 16 15 2		47 24 16 2		47 17 16 2		47 24 17 2		47 18 17 2		47 24 18 2		47 19 18 2		47 24 19 2		47 20 19 2		47 24 20 2		47 21 20 2		47 24 21 2		47 22 21 2		47 24 22 2		47 23 22 2		47 24 23 2		47 0 23 2		
48 0 24 2		48 0 1 2		48 1 24 2		48 1 2 2		48 2 24 2		48 2 3 2		48 3 24 2		48 3 4 2		48 4 24 2		48 4 5 2		48 5 24 2		48 5 6 2		48 6 24 2		48 6 7 2		48 7 24 2		48 7 8 2		48 8 24 2		48 8 9 2		48 9 24 2		48 9 10 2		48 10 24 2		48 10 11 2		48 11 24 2		48 11 12 2		48 12 24 2		48 12 13 2		48 13 24 2		48 13 14 2		48 14 24 2		48 14 15 2		48 15 24 2		48 15 16 2		48 16 24 2		48 16 17 2		48 17 24 2		48 17 18 2		48 18 24 2		48 18 19 2		48 19 24 2		48 19 20 2		48 20 24 2		48 20 21 2		48 21 24 2		48 21 22 2		48 22 24 2		48 22 23 2		48 23 24 2		48 23 0 2		48 24 0 2		48 1 0 2		48 24 1 2		48 2 1 2		48 24 2 2		48 3 2 2		48 24 3 2		48 4 3 2		48 24 4 2		48 5 4 2		48 24 5 2		48 6 5 2		48 24 6 2		48 7 6 2		48 24 7 2		48 8 7 2		48 24 8 2		48 9 8 2		48 24 9 2		48 10 9 2		48 24 10 2		48 11 10 2		48 24 11 2		48 12 11 2		48 24 12 2		48 13 12 2		48 24 13 2		48 14 13 2		48 24 14 2		48 15 14 2		48 24 15 2		48 16 15 2		48 24 16 2		48 17 16 2		48 24 17 2		48 18 17 2		48 24 18 2		48 19 18 2		48 24 19 2		48 20 19 2		48 24 20 2		48 21 20 2		48 24 21 2		48 22 21 2		48 24 22 2		48 23 22 2		48 24 23 2		48 0 23 2		
49 0 24 2		49 0 1 2		49 1 24 2		49 1 2 2		49 2 24 2		49 2 3 2		49 3 24 2		49 3 4 2		49 4 24 2		49 4 5 2		49 5 24 2		49 5 6 2		49 6 24 2		49 6 7 2		49 7 24 2		49 7 8 2		49 8 24 2		49 8 9 2		49 9 24 2		49 9 10 2		49 10 24 2		49 10 11 2		49 11 24 2		49 11 12 2		49 12 24 2		49 12 13 2		49 13 24 2		49 13 14 2		49 14 24 2		49 14 15 2		49 15 24 2		49 15 16 2		49 16 24 2		49 16 17 2		49 17 24 2		49 17 18 2		49 18 24 2		49 18 19 2		49 19 24 2		49 19 20 2		49 20 24 2		49 20 21 2		49 21 24 2		49 21 22 2		49 22 24 2		49 22 23 2		49 23 24 2		49 23 0 2		49 24 0 2		49 1 0 2		49 24 1 2		49 2 1 2		49 24 2 2		49 3 2 2		49 24 3 2		49 4 3 2		49 24 4 2		49 5 4 2		49 24 5 2		49 6 5 2		49 24 6 2		49 7 6 2		49 24 7 2		49 8 7 2		49 24 8 2		49 9 8 2		49 24 9 2		49 10 9 2		49 24 10 2		49 11 10 2		49 24 11 2		49 12 11 2		49 24 12 2		49 13 12 2		49 24 13 2		49 14 13 2		49 24 14 2		49 15 14 2		49 24 15 2		49 16 15 2		49 24 16 2		49 17 16 2		49 24 17 2		49 18 17 2		49 24 18 2		49 19 18 2		49 24 19 2		49 20 19 2		49 24 20 2		49 21 20 2		49 24 21 2		49 22 21 2		49 24 22 2		49 23 22 2		49 24 23 2		49 0 23 2		
50 0 24 2		50 0 1 2		50 1 24 2		50 1 2 2		50 2 24 2		50 2 3 2		50 3 24 2		50 3 4 2		50 4 24 2		50 4 5 2		50 5 24 2		50 5 6 2		50 6 24 2		50 6 7 2		50 7 24 2		50 7 8 2		50 8 24 2		50 8 9 2		50 9 24 2		50 9 10 2		50 10 24 2		50 10 11 2		50 11 24 2		50 11 12 2		50 12 24 2		50 12 13 2		50 13 24 2		50 13 14 2		50 14 24 2		50 14 15 2		50 15 24 2		50 15 16 2		50 16 24 2		50 16 17 2		50 17 24 2		50 17 18 2		50 18 24 2		50 18 19 2		50 19 24 2		50 19 20 2		50 20 24 2		50 20 21 2		50 21 24 2		50 21 22 2		50 22 24 2		50 22 23 2		50 23 24 2		50 23 0 2		50 24 0 2		50 1 0 2		50 24 1 2		50 2 1 2		50 24 2 2		50 3 2 2		50 24 3 2		50 4 3 2		50 24 4 2		50 5 4 2		50 24 5 2		50 6 5 2		50 24 6 2		50 7 6 2		50 24 7 2		50 8 7 2		50 24 8 2		50 9 8 2		50 24 9 2		50 10 9 2		50 24 10 2		50 11 10 2		50 24 11 2		50 12 11 2		50 24 12 2		50 13 12 2		50 24 13 2		50 14 13 2		50 24 14 2		50 15 14 2		50 24 15 2		50 16 15 2		50 24 16 2		50 17 16 2		50 24 17 2		50 18 17 2		50 24 18 2		50 19 18 2		50 24 19 2		50 20 19 2		50 24 20 2		50 21 20 2		50 24 21 2		50 22 21 2		50 24 22 2		50 23 22 2		50 24 23 2		50 0 23 2		
51 0 24 2		51 0 1 2		51 1 24 2		51 1 2 2		51 2 24 2		51 2 3 2		51 3 24 2		51 3 4 2		51 4 24 2		51 4 5 2		51 5 24 2		51 5 6 2		51 6 24 2		51 6 7 2		51 7 24 2		51 7 8 2		51 8 24 2		51 8 9 2		51 9 24 2		51 9 10 2		51 10 24 2		51 10 11 2		51 11 24 2		51 11 12 2		51 12 24 2		51 12 13 2		51 13 24 2		51 13 14 2		51 14 24 2		51 14 15 2		51 15 24 2		51 15 16 2		51 16 24 2		51 16 17 2		51 17 24 2		51 17 18 2		51 18 24 2		51 18 19 2		51 19 24 2		51 19 20 2		51 20 24 2		51 20 21 2		51 21 24 2		51 21 22 2		51 22 24 2		51 22 23 2		51 23 24 2		51 23 0 2		51 24 0 2		51 1 0 2		51 24 1 2		51 2 1 2		51 24 2 2		51 3 2 2		51 24 3 2		51 4 3 2		51 24 4 2		51 5 4 2		51 24 5 2		51 6 5 2		51 24 6 2		51 7 6 2		51 24 7 2		51 8 7 2		51 24 8 2		51 9 8 2		51 24 9 2		51 10 9 2		51 24 10 2		51 11 10 2		51 24 11 2		51 12 11 2		51 24 12 2		51 13 12 2		51 24 13 2		51 14 13 2		51 24 14 2		51 15 14 2		51 24 15 2		51 16 15 2		51 24 16 2		51 17 16 2		51 24 17 2		51 18 17 2		51 24 18 2		51 19 18 2		51 24 19 2		51 20 19 2		51 24 20 2		51 21 20 2		51 24 21 2		51 22 21 2		51 24 22 2		51 23 22 2		51 24 23 2		51 0 23 2		
