Data Name,Total,Binary,Integer,Linear
grid14nDr0nDe3,46292,29594,164,12900
grid14nDr1nDe0,23955,15447,130,8378
grid14nDr1nDe1,36280,24476,156,11050
grid15nDr0nDe1,44381,30453,178,13152
grid15nDr0nDe2,48384,32638,178,13454
grid15nDr0nDe3,53167,35209,178,14178
grid15nDr1nDe0,37911,26151,170,11590
grid15nDr1nDe1,41571,28723,170,12080
grid16nDr0nDe1,41267,28323,172,12174
grid16nDr0nDe2,44976,30400,172,12292
grid16nDr0nDe3,50214,33160,176,13260
grid16nDr1nDe0,33085,22749,160,10176
grid16nDr1nDe1,25151,15639,124,8790
grid17nDr0nDe1,20342,12198,108,7438
grid17nDr0nDe2,17097,8831,84,6068
grid17nDr0nDe3,18758,8976,78,6090
grid17nDr1nDe0,12814,7154,90,5570
grid17nDr1nDe1,15013,8153,86,6176
grid18nDr0nDe1,23817,14765,120,8334
grid18nDr0nDe2,33270,21124,136,9900
grid18nDr0nDe3,41965,26909,150,11282
grid18nDr1nDe0,10979,6039,80,4860
grid18nDr1nDe1,27394,17298,130,9368
grid19nDr0nDe1,27046,17090,128,9230
grid19nDr0nDe2,26905,16147,116,8532
grid19nDr0nDe3,22215,11341,94,7146
grid19nDr1nDe0,17919,10751,110,7058
grid19nDr1nDe1,13196,6896,80,5622
grid1nDr0nDe1,24279,15279,118,8284
grid1nDr0nDe2,33561,21361,136,9944
grid1nDr0nDe3,32088,18956,122,9382
grid1nDr1nDe0,13862,8294,90,5478
grid1nDr1nDe1,26417,16653,124,9042
grid20nDr0nDe1,11995,6183,76,5138
grid20nDr0nDe2,18316,9596,90,6502
grid20nDr0nDe3,21522,10854,90,6942
grid20nDr1nDe0,2777,1013,32,1732
grid20nDr1nDe1,19034,11270,102,7064
grid21nDr0nDe1,38424,25836,168,11822
grid21nDr0nDe2,42971,28557,168,12132
grid21nDr0nDe3,39475,24721,146,10986
grid21nDr1nDe0,31816,21420,156,10240
grid21nDr1nDe1,31509,20673,142,10096
grid22nDr0nDe1,15401,8569,88,6146
grid22nDr0nDe2,18380,9874,88,6304
grid22nDr0nDe3,24123,13011,98,7386
grid22nDr1nDe0,4518,2130,42,2346
grid22nDr1nDe1,19679,11691,102,7288
grid23nDr0nDe1,38387,25647,156,11986
grid23nDr0nDe2,42030,27904,156,11848
grid23nDr0nDe3,46230,29992,156,12472
grid23nDr1nDe0,32913,22413,150,10350
grid23nDr1nDe1,35045,23541,148,10758
grid24nDr0nDe1,43398,29570,168,13062
grid24nDr0nDe2,47597,31957,168,13352
grid24nDr0nDe3,51766,34086,168,13912
grid24nDr1nDe0,34431,23707,154,10570
grid24nDr1nDe1,38607,26363,156,11490
grid25nDr0nDe1,42603,29039,172,12794
grid25nDr0nDe2,46884,31410,172,13196
grid25nDr0nDe3,50941,33527,172,13652
grid25nDr1nDe0,38735,26951,172,11612
grid25nDr1nDe1,40599,27955,166,11880
grid26nDr0nDe1,26245,16701,122,8824
grid26nDr0nDe2,36522,24052,140,10212
grid26nDr0nDe3,33292,20062,126,9486
grid26nDr1nDe0,15725,9281,98,6346
grid26nDr1nDe1,21668,13016,110,7944
grid27nDr0nDe1,18800,10984,104,7114
grid27nDr0nDe2,27123,16529,122,8362
grid27nDr0nDe3,35283,21887,136,9656
grid27nDr1nDe0,10594,5786,82,4726
grid27nDr1nDe1,8898,4274,60,3966
grid28nDr0nDe1,35644,24136,152,10758
grid28nDr0nDe2,42652,28888,160,11492
grid28nDr0nDe3,51374,34384,170,13210
grid28nDr1nDe0,25121,16505,130,8486
grid28nDr1nDe1,18663,11027,96,6942
grid29nDr0nDe1,12815,6791,80,5346
grid29nDr0nDe2,21257,11863,104,7172
grid29nDr0nDe3,50781,33635,178,13342
grid29nDr1nDe0,7369,3717,66,3586
grid29nDr1nDe1,21141,12761,112,7670
grid2nDr0nDe1,17578,10142,92,6746
grid2nDr0nDe2,30888,19292,128,9348
grid2nDr0nDe3,34388,20988,128,9668
grid2nDr1nDe0,10932,6024,78,4830
grid2nDr1nDe1,19398,11386,102,7312
grid30nDr0nDe1,20758,12478,112,7570
grid30nDr0nDe2,23964,14040,112,7696
grid30nDr0nDe3,12912,4746,58,4490
grid30nDr1nDe0,14179,8119,98,5962
grid30nDr1nDe1,23331,14351,120,8262
grid31nDr0nDe1,8888,4012,56,4222
grid31nDr0nDe2,16406,8334,78,5874
grid31nDr0nDe3,31036,18076,118,9218
grid31nDr1nDe0,3730,1782,38,1910
grid31nDr1nDe1,19559,11539,102,7320
grid32nDr0nDe1,21839,13279,114,7848
grid32nDr0nDe2,28225,17403,124,8588
grid32nDr0nDe3,16580,7348,72,5556
grid32nDr1nDe0,11338,6122,86,5130
grid32nDr1nDe1,15662,8642,92,6330
grid33nDr0nDe1,10935,5499,68,4770
grid33nDr0nDe2,30761,19137,126,9374
grid33nDr0nDe3,24418,13188,96,7516
grid33nDr1nDe0,2134,766,24,1344
grid33nDr1nDe1,24527,15259,114,8556
grid34nDr0nDe1,41239,28515,164,11962
grid34nDr0nDe2,41423,27669,156,11480
grid34nDr0nDe3,49554,33244,164,12528
grid34nDr1nDe0,34329,23525,156,10648
grid34nDr1nDe1,24682,15314,118,8652
grid35nDr0nDe1,39305,26281,166,12260
grid35nDr0nDe2,42653,28133,166,12234
grid35nDr0nDe3,47311,30499,166,13030
grid35nDr1nDe0,35852,24172,166,11514
grid35nDr1nDe1,11362,5550,72,5142
grid36nDr0nDe1,12878,6766,76,5438
grid36nDr0nDe2,28122,17226,118,8662
grid36nDr0nDe3,32550,19382,122,9434
grid36nDr1nDe0,8796,4696,70,4030
grid36nDr1nDe1,24909,15641,118,8552
grid37nDr0nDe1,40882,27438,170,12676
grid37nDr0nDe2,45203,29795,170,13122
grid37nDr0nDe3,49080,31784,170,13514
grid37nDr1nDe0,32783,22203,154,10426
grid37nDr1nDe1,37956,25492,160,11706
grid38nDr0nDe1,29186,18874,140,9574
grid38nDr0nDe2,38221,25163,152,10788
grid38nDr0nDe3,18485,8683,82,6094
grid38nDr1nDe0,14742,8482,102,6158
grid38nDr1nDe1,21827,13047,116,8066
grid39nDr0nDe1,18066,10558,102,6808
grid39nDr0nDe2,30064,18728,128,9092
grid39nDr0nDe3,33843,20523,128,9580
grid39nDr1nDe0,12688,7272,92,5324
grid39nDr1nDe1,12792,6760,78,5356
grid3nDr0nDe1,7615,3351,54,3612
grid3nDr0nDe2,22386,12656,102,7518
grid3nDr0nDe3,23584,12580,96,7308
grid3nDr1nDe0,408,108,6,294
grid3nDr1nDe1,7677,3373,54,3652
grid40nDr0nDe1,17297,9925,94,6680
grid40nDr0nDe2,22048,12560,100,7272
grid40nDr0nDe3,23527,12467,94,7334
grid40nDr1nDe0,13296,7768,88,5440
grid40nDr1nDe1,18802,11014,100,7090
grid41nDr0nDe1,36297,24353,154,11192
grid41nDr0nDe2,47192,31896,174,13010
grid41nDr0nDe3,49214,32808,166,12622
grid41nDr1nDe0,26517,17469,134,8914
grid41nDr1nDe1,34890,23402,148,10742
grid42nDr0nDe1,18356,10620,98,7040
grid42nDr0nDe2,26705,16161,118,8310
grid42nDr0nDe3,40488,25660,146,11066
grid42nDr1nDe0,10329,5673,76,4580
grid42nDr1nDe1,23382,14546,118,8120
grid43nDr0nDe1,32071,21231,140,10102
grid43nDr0nDe2,29929,18751,124,8936
grid43nDr0nDe3,28162,16220,110,8206
grid43nDr1nDe0,10156,5736,76,4344
grid43nDr1nDe1,9331,4531,60,4142
grid44nDr0nDe1,17166,9630,98,6840
grid44nDr0nDe2,34555,22259,144,10036
grid44nDr0nDe3,35462,21864,136,9844
grid44nDr1nDe0,12593,6993,90,5510
grid44nDr1nDe1,28405,18417,136,9254
grid45nDr0nDe1,47046,32750,178,13520
grid45nDr0nDe2,52255,35885,178,14074
grid45nDr0nDe3,51635,34919,166,12930
grid45nDr1nDe0,41044,28812,172,12060
grid45nDr1nDe1,43718,30342,168,12610
grid46nDr0nDe1,29823,19143,128,9954
grid46nDr0nDe2,31526,19630,126,9650
grid46nDr0nDe3,36888,22680,128,10472
grid46nDr1nDe0,21531,13751,116,7664
grid46nDr1nDe1,28407,18111,126,9572
grid47nDr0nDe1,28419,18555,132,9134
grid47nDr0nDe2,43282,29184,162,11822
grid47nDr0nDe3,13675,5433,60,4560
grid47nDr1nDe0,14649,8613,98,5938
grid47nDr1nDe1,11682,6074,72,4938
grid48nDr0nDe1,39399,27223,162,11416
grid48nDr0nDe2,44532,30320,168,11924
grid48nDr0nDe3,49004,32796,168,12428
grid48nDr1nDe0,35490,24722,162,10606
grid48nDr1nDe1,25272,15804,124,8746
grid49nDr0nDe1,41449,27689,166,12996
grid49nDr0nDe2,45566,30014,166,13274
grid49nDr0nDe3,49320,31932,166,13622
grid49nDr1nDe0,37495,25183,166,12146
grid49nDr1nDe1,39436,26600,162,12076
grid4nDr0nDe1,29006,18718,132,9558
grid4nDr0nDe2,44021,29105,162,12634
grid4nDr0nDe3,49099,31899,162,13418
grid4nDr1nDe0,16398,9674,102,6622
grid4nDr1nDe1,37397,25421,154,11224
grid50nDr0nDe1,44344,30868,180,12698
grid50nDr0nDe2,11682,5336,62,4166
grid50nDr0nDe3,45211,29733,162,11686
grid50nDr1nDe0,34305,23753,162,10390
grid50nDr1nDe1,9409,4669,62,4080
grid51nDr0nDe1,10587,5247,70,4672
grid51nDr0nDe2,19828,11012,94,6610
grid51nDr0nDe3,31018,18218,118,9062
grid51nDr1nDe0,7165,3653,64,3448
grid51nDr1nDe1,16826,9698,94,6436
grid52nDr0nDe1,28799,18695,132,9374
grid52nDr0nDe2,32089,20349,132,9492
grid52nDr0nDe3,32873,19729,124,9388
grid52nDr1nDe0,10469,5857,78,4534
grid52nDr1nDe1,26220,16668,124,8830
grid53nDr0nDe1,45768,31560,178,13432
grid53nDr0nDe2,18670,10068,86,6406
grid53nDr0nDe3,14557,5947,62,4922
grid53nDr1nDe0,41550,28902,178,12470
grid53nDr1nDe1,41286,28718,166,11804
grid54nDr0nDe1,38707,25831,158,12120
grid54nDr0nDe2,42382,27842,158,12266
grid54nDr0nDe3,41339,26427,142,11150
grid54nDr1nDe0,33817,22805,154,10858
grid54nDr1nDe1,35094,23406,148,10942
grid55nDr0nDe1,42153,28229,176,13150
grid55nDr0nDe2,45256,30016,176,12944
grid55nDr0nDe3,49263,32087,176,13376
grid55nDr1nDe0,37940,25740,176,12024
grid55nDr1nDe1,37192,24984,162,11448
grid56nDr0nDe1,15103,8483,82,5940
grid56nDr0nDe2,23107,13241,104,7640
grid56nDr0nDe3,28157,15877,110,8538
grid56nDr1nDe0,3696,1552,36,2108
grid56nDr1nDe1,20093,11885,104,7506
grid57nDr0nDe1,24299,15323,122,8256
grid57nDr0nDe2,32173,20483,136,9432
grid57nDr0nDe3,19554,9724,80,6144
grid57nDr1nDe0,14730,8806,96,5828
grid57nDr1nDe1,27131,17531,130,8872
grid58nDr0nDe1,19029,11145,102,7184
grid58nDr0nDe2,33138,20920,138,9966
grid58nDr0nDe3,30064,17372,120,8932
grid58nDr1nDe0,9209,4833,74,4302
grid58nDr1nDe1,19213,11265,102,7248
grid59nDr0nDe1,27908,18128,128,9054
grid59nDr0nDe2,14477,7115,68,5168
grid59nDr0nDe3,24756,13512,96,7516
grid59nDr1nDe0,22228,14424,118,7686
grid59nDr1nDe1,12929,6981,74,5276
grid5nDr0nDe1,22711,13779,120,8214
grid5nDr0nDe2,23124,13262,110,7626
grid5nDr0nDe3,46663,30665,168,12212
grid5nDr1nDe0,17383,10559,110,6714
grid5nDr1nDe1,17046,9718,98,6632
grid60nDr0nDe1,43066,29850,178,12440
grid60nDr0nDe2,31363,19693,138,9414
grid60nDr0nDe3,14090,5716,60,4712
grid60nDr1nDe0,31482,21558,156,9768
grid60nDr1nDe1,9842,4642,66,4536
grid61nDr0nDe1,16778,9710,92,6378
grid61nDr0nDe2,16991,8915,82,5870
grid61nDr0nDe3,14428,5958,62,4782
grid61nDr1nDe0,3526,1414,40,2072
grid61nDr1nDe1,16996,9708,96,6594
grid62nDr0nDe1,16332,9244,94,6396
grid62nDr0nDe2,32471,20601,134,9622
grid62nDr0nDe3,33301,19983,126,9582
grid62nDr1nDe0,11492,6540,80,4872
grid62nDr1nDe1,10923,5511,66,4748
grid63nDr0nDe1,14471,7895,82,5896
grid63nDr0nDe2,33260,21152,130,9862
grid63nDr0nDe3,30083,17549,112,8820
grid63nDr1nDe0,6110,2902,54,3154
grid63nDr1nDe1,27129,17297,122,9112
grid64nDr0nDe1,36600,24600,154,11248
grid64nDr0nDe2,28889,17605,122,9046
grid64nDr0nDe3,37876,23412,138,10698
grid64nDr1nDe0,29986,19898,146,9942
grid64nDr1nDe1,25447,15815,122,8912
grid65nDr0nDe1,30014,19618,132,9666
grid65nDr0nDe2,42980,28920,156,11784
grid65nDr0nDe3,51978,34472,172,13716
grid65nDr1nDe0,26784,17740,132,8912
grid65nDr1nDe1,28818,18634,128,9458
grid66nDr0nDe1,16401,9225,94,6484
grid66nDr0nDe2,30184,18682,134,9250
grid66nDr0nDe3,32227,19399,128,9088
grid66nDr1nDe0,6331,3071,60,3200
grid66nDr1nDe1,21899,13491,114,7696
grid67nDr0nDe1,37211,25251,152,11210
grid67nDr0nDe2,44160,29746,160,12140
grid67nDr0nDe3,48310,31662,162,12854
grid67nDr1nDe0,33676,23172,152,10352
grid67nDr1nDe1,33889,22581,144,10566
grid68nDr0nDe1,9917,4821,64,4434
grid68nDr0nDe2,21825,12385,98,7226
grid68nDr0nDe3,16146,7060,66,5402
grid68nDr1nDe0,1538,452,22,1064
grid68nDr1nDe1,16542,9318,90,6536
grid69nDr0nDe1,12883,6815,76,5394
grid69nDr0nDe2,21437,12103,100,7124
grid69nDr0nDe3,52483,35225,172,13488
grid69nDr1nDe0,2393,889,30,1474
grid69nDr1nDe1,16935,9647,92,6598
grid6nDr0nDe1,28799,18451,136,9614
grid6nDr0nDe2,37054,24028,148,10768
grid6nDr0nDe3,42350,27078,152,11492
grid6nDr1nDe0,23761,15229,130,8402
grid6nDr1nDe1,25645,16093,126,8828
grid70nDr0nDe1,34774,23558,152,10466
grid70nDr0nDe2,40846,27284,158,11294
grid70nDr0nDe3,44945,29413,158,11774
grid70nDr1nDe0,15423,9255,100,6068
grid70nDr1nDe1,29096,18860,136,9502
grid71nDr0nDe1,43100,29296,172,13034
grid71nDr0nDe2,46303,31373,172,12648
grid71nDr0nDe3,51611,34125,172,13704
grid71nDr1nDe0,37442,25830,168,11444
grid71nDr1nDe1,36977,24901,152,11326
grid72nDr0nDe1,11141,5753,70,4720
grid72nDr0nDe2,32393,20435,134,9702
grid72nDr0nDe3,36606,22488,138,10366
grid72nDr1nDe0,2427,869,30,1528
grid72nDr1nDe1,26417,16745,126,8948
grid73nDr0nDe1,42622,28922,172,12930
grid73nDr0nDe2,46724,31184,172,13256
grid73nDr0nDe3,50901,33337,172,13792
grid73nDr1nDe0,37383,25579,168,11636
grid73nDr1nDe1,40066,27346,164,11958
grid74nDr0nDe1,43155,29767,172,12618
grid74nDr0nDe2,44936,30356,166,12290
grid74nDr0nDe3,46523,30647,160,12088
grid74nDr1nDe0,39387,27367,172,11848
grid74nDr1nDe1,27760,17812,132,9218
grid75nDr0nDe1,19636,11596,100,7342
grid75nDr0nDe2,31317,19777,128,9288
grid75nDr0nDe3,41347,26551,146,11026
grid75nDr1nDe0,16024,9660,98,6266
grid75nDr1nDe1,12936,6948,78,5312
grid76nDr0nDe1,25661,15969,128,8966
grid76nDr0nDe2,12237,5575,68,4476
grid76nDr0nDe3,16576,7462,76,5420
grid76nDr1nDe0,14748,8624,96,6028
grid76nDr1nDe1,15331,8499,88,6146
grid77nDr0nDe1,10814,5314,68,4834
grid77nDr0nDe2,31056,19484,134,9322
grid77nDr0nDe3,13888,5386,58,4830
grid77nDr1nDe0,5602,2518,50,3034
grid77nDr1nDe1,9890,4706,64,4522
grid78nDr0nDe1,39834,26878,158,12200
grid78nDr0nDe2,43483,28873,158,12342
grid78nDr0nDe3,47519,30921,158,12846
grid78nDr1nDe0,35590,24358,158,11074
grid78nDr1nDe1,12542,6626,78,5240
grid79nDr0nDe1,34899,23299,150,10852
grid79nDr0nDe2,44659,29843,168,12536
grid79nDr0nDe3,46911,30775,160,12352
grid79nDr1nDe0,26847,17471,134,9242
grid79nDr1nDe1,29920,19232,134,9956
grid7nDr0nDe1,16823,9371,96,6758
grid7nDr0nDe2,17958,9350,88,6404
grid7nDr0nDe3,16192,7156,72,5344
grid7nDr1nDe0,2950,1116,36,1798
grid7nDr1nDe1,19192,11108,104,7382
grid80nDr0nDe1,38596,26484,156,11358
grid80nDr0nDe2,46272,31146,166,12842
grid80nDr0nDe3,50742,33414,166,13542
grid80nDr1nDe0,30440,20560,142,9738
grid80nDr1nDe1,40905,28285,160,11862
grid81nDr0nDe1,44054,30410,174,12872
grid81nDr0nDe2,17918,9530,90,6178
grid81nDr0nDe3,14669,6099,66,4886
grid81nDr1nDe0,35283,24319,160,10804
grid81nDr1nDe1,30511,19919,138,9856
grid82nDr0nDe1,38901,26665,164,11474
grid82nDr0nDe2,42977,29035,164,11664
grid82nDr0nDe3,49035,32591,170,12654
grid82nDr1nDe0,23554,15026,132,8396
grid82nDr1nDe1,23018,13926,118,8376
grid83nDr0nDe1,41212,27988,162,12464
grid83nDr0nDe2,46011,30959,164,12772
grid83nDr0nDe3,51174,33882,166,13522
grid83nDr1nDe0,29146,19498,138,9510
grid83nDr1nDe1,38150,26058,152,11342
grid84nDr0nDe1,41754,28502,170,12484
grid84nDr0nDe2,42158,27930,158,11954
grid84nDr0nDe3,50274,33124,170,13366
grid84nDr1nDe0,30907,20639,144,10124
grid84nDr1nDe1,32067,21051,138,10280
grid85nDr0nDe1,40527,27231,168,12530
grid85nDr0nDe2,44004,28996,168,12716
grid85nDr0nDe3,15525,6593,66,5254
grid85nDr1nDe0,36647,25003,168,11476
grid85nDr1nDe1,9950,4702,66,4584
grid86nDr0nDe1,35998,24158,162,11080
grid86nDr0nDe2,16795,8657,84,5936
grid86nDr0nDe3,35440,21580,138,10106
grid86nDr1nDe0,26728,17388,144,9196
grid86nDr1nDe1,13036,7048,80,5310
grid87nDr0nDe1,29789,19601,136,9454
grid87nDr0nDe2,40463,26917,156,11280
grid87nDr0nDe3,44690,29162,156,11768
grid87nDr1nDe0,24861,16369,132,8360
grid87nDr1nDe1,30774,20262,140,9774
grid88nDr0nDe1,42389,29025,170,12596
grid88nDr0nDe2,46222,31044,170,12890
grid88nDr0nDe3,50230,33010,170,13418
grid88nDr1nDe0,36534,25234,164,11136
grid88nDr1nDe1,37539,25483,156,11302
grid89nDr0nDe1,41128,27848,172,12510
grid89nDr0nDe2,44650,29882,172,12484
grid89nDr0nDe3,48859,31873,172,13180
grid89nDr1nDe0,37241,25377,172,11692
grid89nDr1nDe1,36328,24496,158,11076
grid8nDr0nDe1,40581,27649,164,12170
grid8nDr0nDe2,43037,29331,160,11436
grid8nDr0nDe3,49400,32626,166,12986
grid8nDr1nDe0,29108,19784,142,9182
grid8nDr1nDe1,22931,14119,112,8102
grid90nDr0nDe1,17963,10419,98,6848
grid90nDr0nDe2,33709,21637,138,9814
grid90nDr0nDe3,32487,19417,122,9346
grid90nDr1nDe0,9600,5136,74,4390
grid90nDr1nDe1,23581,14617,116,8250
grid91nDr0nDe1,44222,29878,176,13570
grid91nDr0nDe2,47089,31819,176,12984
grid91nDr0nDe3,51730,33990,176,13948
grid91nDr1nDe0,39817,27173,176,12468
grid91nDr1nDe1,30299,19551,138,10012
grid92nDr0nDe1,13285,6745,78,5864
grid92nDr0nDe2,17912,9298,88,6412
grid92nDr0nDe3,17833,8191,74,5946
grid92nDr1nDe0,5027,2263,52,2712
grid92nDr1nDe1,15182,8210,88,6286
grid93nDr0nDe1,44606,30614,182,13212
grid93nDr0nDe2,49108,33458,182,13350
grid93nDr0nDe3,46977,30887,164,12304
grid93nDr1nDe0,36311,25011,166,11134
grid93nDr1nDe1,35661,23921,154,10988
grid94nDr0nDe1,39686,27070,164,11854
grid94nDr0nDe2,44372,29812,168,12276
grid94nDr0nDe3,48149,31659,168,12708
grid94nDr1nDe0,27036,18004,134,8898
grid94nDr1nDe1,30331,19947,134,9652
grid95nDr0nDe1,22653,13545,118,8392
grid95nDr0nDe2,30736,19088,134,9398
grid95nDr0nDe3,29395,16645,118,9030
grid95nDr1nDe0,18764,11276,116,7372
grid95nDr1nDe1,9728,4480,62,4588
grid96nDr0nDe1,37705,25493,156,11458
grid96nDr0nDe2,42977,28555,162,12142
grid96nDr0nDe3,48067,31319,162,12978
grid96nDr1nDe0,34539,23639,156,10744
grid96nDr1nDe1,31283,20715,136,9834
grid97nDr0nDe1,34456,22716,156,10986
grid97nDr0nDe2,43386,28570,170,12530
grid97nDr0nDe3,47357,30445,170,13130
grid97nDr1nDe0,22010,13790,126,8094
grid97nDr1nDe1,28449,18141,136,9574
grid98nDr0nDe1,36799,24763,154,11284
grid98nDr0nDe2,42594,28462,160,11848
grid98nDr0nDe3,42479,27217,150,11498
grid98nDr1nDe0,27164,17812,138,9214
grid98nDr1nDe1,30288,19692,138,9860
grid99nDr0nDe1,41089,27733,166,12592
grid99nDr0nDe2,13013,6329,64,4504
grid99nDr0nDe3,15604,6984,64,4936
grid99nDr1nDe0,37180,25316,166,11698
grid99nDr1nDe1,11865,6077,70,5120
grid9nDr0nDe1,24225,15049,120,8458
grid9nDr0nDe2,46162,31068,170,12802
grid9nDr0nDe3,51407,33913,170,13710
grid9nDr1nDe0,18883,11595,112,7176
grid9nDr1nDe1,36846,24838,152,11258
gridAP0None,39407,22083,255,17069
gridAP0Tini-1,21594,15818,85,5691
gridAP0Tini-2,21618,15818,85,5715
gridAP0Tini0,21566,15818,85,5663
gridAP10None,45271,26175,264,18832
gridAP10Tini-1,24968,18600,88,6280
gridAP10Tini-2,24974,18600,88,6286
gridAP10Tini0,24954,18600,88,6266
gridAP11None,48506,28806,261,18542
gridAP11Tini-1,25414,18848,87,6180
gridAP11Tini-2,25466,18848,87,6232
gridAP11Tini0,25364,18848,87,6130
gridAP12None,44640,25854,261,18525
gridAP12Tini-1,24448,18186,87,6175
gridAP12Tini-2,24454,18186,87,6181
gridAP12Tini0,24442,18186,87,6169
gridAP13None,56740,33414,264,19888
gridAP13Tini-1,28184,20408,88,6630
gridAP13Tini-2,28194,20408,88,6640
gridAP13Tini0,28172,20408,88,6618
gridAP14None,71667,39561,252,20622
gridAP14Tini-1,31423,20719,84,6876
gridAP14Tini-2,31441,20719,84,6894
gridAP14Tini0,31399,20719,84,6852
gridAP15None,47725,28125,273,19327
gridAP15Tini-1,26344,19810,91,6443
gridAP15Tini-2,26368,19810,91,6467
gridAP15Tini0,26318,19810,91,6417
gridAP16None,51042,30319,270,19558
gridAP16Tini-1,26825,19915,90,6521
gridAP16Tini-2,26859,19915,90,6555
gridAP16Tini0,26785,19916,90,6482
gridAP17None,67557,40485,273,21369
gridAP17Tini-1,32361,23335,91,7125
gridAP17Tini-2,32395,23335,91,7159
gridAP17Tini0,32321,23335,91,7085
gridAP18None,52970,30927,252,18632
gridAP18Tini-1,26079,18730,84,6212
gridAP18Tini-2,26109,18730,84,6242
gridAP18Tini0,26045,18730,84,6178
gridAP19None,70200,40785,264,21066
gridAP19Tini-1,32085,22280,88,7022
gridAP19Tini-2,32125,22280,88,7062
gridAP19Tini0,32045,22280,88,6982
gridAP1None,52741,31560,267,20068
gridAP1Tini-1,27477,20416,89,6690
gridAP1Tini-2,27515,20415,89,6727
gridAP1Tini0,27437,20417,89,6651
gridAP20None,44734,25710,264,18760
gridAP20Tini-1,24456,18114,88,6254
gridAP20Tini-2,24466,18114,88,6264
gridAP20Tini0,24444,18114,88,6242
gridAP21None,41281,23757,261,17263
gridAP21Tini-1,22688,16846,87,5755
gridAP21Tini-2,22728,16846,87,5795
gridAP21Tini0,22646,16846,87,5713
gridAP22None,86931,49095,273,22773
gridAP22Tini-1,38014,25400,91,7593
gridAP22Tini-2,38028,25400,91,7607
gridAP22Tini0,37994,25400,91,7573
gridAP23None,65745,37551,240,19860
gridAP23Tini-1,29876,20476,80,6622
gridAP23Tini-2,29906,20476,80,6652
gridAP23Tini0,29840,20476,80,6586
gridAP24None,45175,26829,255,18091
gridAP24Tini-1,24980,18864,85,6031
gridAP24Tini-2,25022,18864,85,6073
gridAP24Tini0,24936,18864,85,5987
gridAP25None,45316,26598,264,18454
gridAP25Tini-1,25122,18882,88,6152
gridAP25Tini-2,25150,18882,88,6180
gridAP25Tini0,25092,18882,88,6122
gridAP26None,64086,38502,255,19893
gridAP26Tini-1,30717,22187,85,6633
gridAP26Tini-2,30763,22187,85,6679
gridAP26Tini0,30665,22187,85,6581
gridAP27None,44781,26427,267,18087
gridAP27Tini-1,24826,18708,89,6029
gridAP27Tini-2,24870,18708,89,6073
gridAP27Tini0,24782,18708,89,5985
gridAP28None,53648,32466,273,20012
gridAP28Tini-1,28216,21156,91,6670
gridAP28Tini-2,28258,21156,91,6712
gridAP28Tini0,28176,21156,91,6630
gridAP29None,45252,26154,273,18825
gridAP29Tini-1,24842,18476,91,6275
gridAP29Tini-2,24852,18476,91,6285
gridAP29Tini0,24832,18476,91,6265
gridAP2None,47487,28065,264,19158
gridAP2Tini-1,26190,19716,88,6386
gridAP2Tini-2,26196,19716,88,6392
gridAP2Tini0,26184,19716,88,6380
gridAP30None,54794,32421,261,18941
gridAP30Tini-1,27171,19712,87,6315
gridAP30Tini-2,27211,19712,87,6355
gridAP30Tini0,27127,19712,87,6271
gridAP31None,53037,31044,252,18558
gridAP31Tini-1,26149,18818,84,6186
gridAP31Tini-2,26197,18818,84,6234
gridAP31Tini0,26101,18818,84,6138
gridAP32None,43066,24942,264,17860
gridAP32Tini-1,23702,17660,88,5954
gridAP32Tini-2,23742,17660,88,5994
gridAP32Tini0,23660,17660,88,5912
gridAP33None,44492,26418,255,17819
gridAP33Tini-1,24644,18620,85,5939
gridAP33Tini-2,24688,18620,85,5983
gridAP33Tini0,24602,18620,85,5897
gridAP34None,68284,40971,273,21607
gridAP34Tini-1,32888,23783,91,7203
gridAP34Tini-2,32914,23783,91,7229
gridAP34Tini0,32860,23783,91,7175
gridAP35None,52235,30372,252,18458
gridAP35Tini-1,25705,18416,84,6154
gridAP35Tini-2,25739,18416,84,6188
gridAP35Tini0,25667,18416,84,6116
gridAP36None,54366,31665,255,19269
gridAP36Tini-1,26849,19282,85,6423
gridAP36Tini-2,26889,19282,85,6463
gridAP36Tini0,26809,19282,85,6383
gridAP37None,49071,28515,261,19398
gridAP37Tini-1,25408,18554,87,6468
gridAP37Tini-2,25434,18554,87,6494
gridAP37Tini0,25376,18554,87,6436
gridAP38None,56511,33564,267,19497
gridAP38Tini-1,28123,20472,89,6501
gridAP38Tini-2,28161,20472,89,6539
gridAP38Tini0,28079,20472,89,6457
gridAP39None,43263,25155,264,17844
gridAP39Tini-1,23948,17912,88,5948
gridAP39Tini-2,23988,17912,88,5988
gridAP39Tini0,23908,17912,88,5908
gridAP3None,50399,29112,240,17870
gridAP3Tini-1,24595,17498,80,5958
gridAP3Tini-2,24633,17498,80,5996
gridAP3Tini0,24553,17498,80,5916
gridAP40None,68719,39723,258,20632
gridAP40Tini-1,31620,21954,86,6878
gridAP40Tini-2,31640,21954,86,6898
gridAP40Tini0,31598,21954,86,6856
gridAP41None,58131,35259,267,19431
gridAP41Tini-1,29156,21530,89,6479
gridAP41Tini-2,29200,21530,89,6523
gridAP41Tini0,29106,21530,89,6429
gridAP42None,68917,39357,258,21190
gridAP42Tini-1,31352,21496,86,7066
gridAP42Tini-2,31360,21496,86,7074
gridAP42Tini0,31336,21496,86,7050
gridAP43None,40786,23838,243,16705
