param nf:= 20 ;
param nn:= 36 ;
param: E: d:=
3 0 35 2		3 0 1 2		3 1 35 2		3 1 2 2		3 2 35 2		3 2 3 2		3 3 35 2		3 3 4 2		3 4 35 2		3 4 5 2		3 5 35 2		3 5 6 2		3 6 35 2		3 6 7 2		3 7 35 2		3 7 8 2		3 8 35 2		3 8 9 2		3 9 35 2		3 9 10 2		3 10 35 2		3 10 11 2		3 11 35 2		3 11 12 2		3 12 35 2		3 12 13 2		3 13 35 2		3 13 14 2		3 14 35 2		3 14 15 2		3 15 35 2		3 15 16 2		3 16 35 2		3 16 17 2		3 17 35 2		3 17 18 2		3 18 35 2		3 18 19 2		3 19 35 2		3 19 20 2		3 20 35 2		3 20 21 2		3 21 35 2		3 21 22 2		3 22 35 2		3 22 23 2		3 23 35 2		3 23 24 2		3 24 35 2		3 24 25 2		3 25 35 2		3 25 26 2		3 26 35 2		3 26 27 2		3 27 35 2		3 27 28 2		3 28 35 2		3 28 29 2		3 29 35 2		3 29 30 2		3 30 35 2		3 30 31 2		3 31 35 2		3 31 32 2		3 32 35 2		3 32 33 2		3 33 35 2		3 33 34 2		3 34 35 2		3 34 0 2		3 35 0 2		3 1 0 2		3 35 1 2		3 2 1 2		3 35 2 2		3 3 2 2		3 35 3 2		3 4 3 2		3 35 4 2		3 5 4 2		3 35 5 2		3 6 5 2		3 35 6 2		3 7 6 2		3 35 7 2		3 8 7 2		3 35 8 2		3 9 8 2		3 35 9 2		3 10 9 2		3 35 10 2		3 11 10 2		3 35 11 2		3 12 11 2		3 35 12 2		3 13 12 2		3 35 13 2		3 14 13 2		3 35 14 2		3 15 14 2		3 35 15 2		3 16 15 2		3 35 16 2		3 17 16 2		3 35 17 2		3 18 17 2		3 35 18 2		3 19 18 2		3 35 19 2		3 20 19 2		3 35 20 2		3 21 20 2		3 35 21 2		3 22 21 2		3 35 22 2		3 23 22 2		3 35 23 2		3 24 23 2		3 35 24 2		3 25 24 2		3 35 25 2		3 26 25 2		3 35 26 2		3 27 26 2		3 35 27 2		3 28 27 2		3 35 28 2		3 29 28 2		3 35 29 2		3 30 29 2		3 35 30 2		3 31 30 2		3 35 31 2		3 32 31 2		3 35 32 2		3 33 32 2		3 35 33 2		3 34 33 2		3 35 34 2		3 0 34 2		
4 0 35 2		4 0 1 2		4 1 35 2		4 1 2 2		4 2 35 2		4 2 3 2		4 3 35 2		4 3 4 2		4 4 35 2		4 4 5 2		4 5 35 2		4 5 6 2		4 6 35 2		4 6 7 2		4 7 35 2		4 7 8 2		4 8 35 2		4 8 9 2		4 9 35 2		4 9 10 2		4 10 35 2		4 10 11 2		4 11 35 2		4 11 12 2		4 12 35 2		4 12 13 2		4 13 35 2		4 13 14 2		4 14 35 2		4 14 15 2		4 15 35 2		4 15 16 2		4 16 35 2		4 16 17 2		4 17 35 2		4 17 18 2		4 18 35 2		4 18 19 2		4 19 35 2		4 19 20 2		4 20 35 2		4 20 21 2		4 21 35 2		4 21 22 2		4 22 35 2		4 22 23 2		4 23 35 2		4 23 24 2		4 24 35 2		4 24 25 2		4 25 35 2		4 25 26 2		4 26 35 2		4 26 27 2		4 27 35 2		4 27 28 2		4 28 35 2		4 28 29 2		4 29 35 2		4 29 30 2		4 30 35 2		4 30 31 2		4 31 35 2		4 31 32 2		4 32 35 2		4 32 33 2		4 33 35 2		4 33 34 2		4 34 35 2		4 34 0 2		4 35 0 2		4 1 0 2		4 35 1 2		4 2 1 2		4 35 2 2		4 3 2 2		4 35 3 2		4 4 3 2		4 35 4 2		4 5 4 2		4 35 5 2		4 6 5 2		4 35 6 2		4 7 6 2		4 35 7 2		4 8 7 2		4 35 8 2		4 9 8 2		4 35 9 2		4 10 9 2		4 35 10 2		4 11 10 2		4 35 11 2		4 12 11 2		4 35 12 2		4 13 12 2		4 35 13 2		4 14 13 2		4 35 14 2		4 15 14 2		4 35 15 2		4 16 15 2		4 35 16 2		4 17 16 2		4 35 17 2		4 18 17 2		4 35 18 2		4 19 18 2		4 35 19 2		4 20 19 2		4 35 20 2		4 21 20 2		4 35 21 2		4 22 21 2		4 35 22 2		4 23 22 2		4 35 23 2		4 24 23 2		4 35 24 2		4 25 24 2		4 35 25 2		4 26 25 2		4 35 26 2		4 27 26 2		4 35 27 2		4 28 27 2		4 35 28 2		4 29 28 2		4 35 29 2		4 30 29 2		4 35 30 2		4 31 30 2		4 35 31 2		4 32 31 2		4 35 32 2		4 33 32 2		4 35 33 2		4 34 33 2		4 35 34 2		4 0 34 2		
5 0 35 2		5 0 1 2		5 1 35 2		5 1 2 2		5 2 35 2		5 2 3 2		5 3 35 2		5 3 4 2		5 4 35 2		5 4 5 2		5 5 35 2		5 5 6 2		5 6 35 2		5 6 7 2		5 7 35 2		5 7 8 2		5 8 35 2		5 8 9 2		5 9 35 2		5 9 10 2		5 10 35 2		5 10 11 2		5 11 35 2		5 11 12 2		5 12 35 2		5 12 13 2		5 13 35 2		5 13 14 2		5 14 35 2		5 14 15 2		5 15 35 2		5 15 16 2		5 16 35 2		5 16 17 2		5 17 35 2		5 17 18 2		5 18 35 2		5 18 19 2		5 19 35 2		5 19 20 2		5 20 35 2		5 20 21 2		5 21 35 2		5 21 22 2		5 22 35 2		5 22 23 2		5 23 35 2		5 23 24 2		5 24 35 2		5 24 25 2		5 25 35 2		5 25 26 2		5 26 35 2		5 26 27 2		5 27 35 2		5 27 28 2		5 28 35 2		5 28 29 2		5 29 35 2		5 29 30 2		5 30 35 2		5 30 31 2		5 31 35 2		5 31 32 2		5 32 35 2		5 32 33 2		5 33 35 2		5 33 34 2		5 34 35 2		5 34 0 2		5 35 0 2		5 1 0 2		5 35 1 2		5 2 1 2		5 35 2 2		5 3 2 2		5 35 3 2		5 4 3 2		5 35 4 2		5 5 4 2		5 35 5 2		5 6 5 2		5 35 6 2		5 7 6 2		5 35 7 2		5 8 7 2		5 35 8 2		5 9 8 2		5 35 9 2		5 10 9 2		5 35 10 2		5 11 10 2		5 35 11 2		5 12 11 2		5 35 12 2		5 13 12 2		5 35 13 2		5 14 13 2		5 35 14 2		5 15 14 2		5 35 15 2		5 16 15 2		5 35 16 2		5 17 16 2		5 35 17 2		5 18 17 2		5 35 18 2		5 19 18 2		5 35 19 2		5 20 19 2		5 35 20 2		5 21 20 2		5 35 21 2		5 22 21 2		5 35 22 2		5 23 22 2		5 35 23 2		5 24 23 2		5 35 24 2		5 25 24 2		5 35 25 2		5 26 25 2		5 35 26 2		5 27 26 2		5 35 27 2		5 28 27 2		5 35 28 2		5 29 28 2		5 35 29 2		5 30 29 2		5 35 30 2		5 31 30 2		5 35 31 2		5 32 31 2		5 35 32 2		5 33 32 2		5 35 33 2		5 34 33 2		5 35 34 2		5 0 34 2		
6 0 35 2		6 0 1 2		6 1 35 2		6 1 2 2		6 2 35 2		6 2 3 2		6 3 35 2		6 3 4 2		6 4 35 2		6 4 5 2		6 5 35 2		6 5 6 2		6 6 35 2		6 6 7 2		6 7 35 2		6 7 8 2		6 8 35 2		6 8 9 2		6 9 35 2		6 9 10 2		6 10 35 2		6 10 11 2		6 11 35 2		6 11 12 2		6 12 35 2		6 12 13 2		6 13 35 2		6 13 14 2		6 14 35 2		6 14 15 2		6 15 35 2		6 15 16 2		6 16 35 2		6 16 17 2		6 17 35 2		6 17 18 2		6 18 35 2		6 18 19 2		6 19 35 2		6 19 20 2		6 20 35 2		6 20 21 2		6 21 35 2		6 21 22 2		6 22 35 2		6 22 23 2		6 23 35 2		6 23 24 2		6 24 35 2		6 24 25 2		6 25 35 2		6 25 26 2		6 26 35 2		6 26 27 2		6 27 35 2		6 27 28 2		6 28 35 2		6 28 29 2		6 29 35 2		6 29 30 2		6 30 35 2		6 30 31 2		6 31 35 2		6 31 32 2		6 32 35 2		6 32 33 2		6 33 35 2		6 33 34 2		6 34 35 2		6 34 0 2		6 35 0 2		6 1 0 2		6 35 1 2		6 2 1 2		6 35 2 2		6 3 2 2		6 35 3 2		6 4 3 2		6 35 4 2		6 5 4 2		6 35 5 2		6 6 5 2		6 35 6 2		6 7 6 2		6 35 7 2		6 8 7 2		6 35 8 2		6 9 8 2		6 35 9 2		6 10 9 2		6 35 10 2		6 11 10 2		6 35 11 2		6 12 11 2		6 35 12 2		6 13 12 2		6 35 13 2		6 14 13 2		6 35 14 2		6 15 14 2		6 35 15 2		6 16 15 2		6 35 16 2		6 17 16 2		6 35 17 2		6 18 17 2		6 35 18 2		6 19 18 2		6 35 19 2		6 20 19 2		6 35 20 2		6 21 20 2		6 35 21 2		6 22 21 2		6 35 22 2		6 23 22 2		6 35 23 2		6 24 23 2		6 35 24 2		6 25 24 2		6 35 25 2		6 26 25 2		6 35 26 2		6 27 26 2		6 35 27 2		6 28 27 2		6 35 28 2		6 29 28 2		6 35 29 2		6 30 29 2		6 35 30 2		6 31 30 2		6 35 31 2		6 32 31 2		6 35 32 2		6 33 32 2		6 35 33 2		6 34 33 2		6 35 34 2		6 0 34 2		
7 0 35 2		7 0 1 2		7 1 35 2		7 1 2 2		7 2 35 2		7 2 3 2		7 3 35 2		7 3 4 2		7 4 35 2		7 4 5 2		7 5 35 2		7 5 6 2		7 6 35 2		7 6 7 2		7 7 35 2		7 7 8 2		7 8 35 2		7 8 9 2		7 9 35 2		7 9 10 2		7 10 35 2		7 10 11 2		7 11 35 2		7 11 12 2		7 12 35 2		7 12 13 2		7 13 35 2		7 13 14 2		7 14 35 2		7 14 15 2		7 15 35 2		7 15 16 2		7 16 35 2		7 16 17 2		7 17 35 2		7 17 18 2		7 18 35 2		7 18 19 2		7 19 35 2		7 19 20 2		7 20 35 2		7 20 21 2		7 21 35 2		7 21 22 2		7 22 35 2		7 22 23 2		7 23 35 2		7 23 24 2		7 24 35 2		7 24 25 2		7 25 35 2		7 25 26 2		7 26 35 2		7 26 27 2		7 27 35 2		7 27 28 2		7 28 35 2		7 28 29 2		7 29 35 2		7 29 30 2		7 30 35 2		7 30 31 2		7 31 35 2		7 31 32 2		7 32 35 2		7 32 33 2		7 33 35 2		7 33 34 2		7 34 35 2		7 34 0 2		7 35 0 2		7 1 0 2		7 35 1 2		7 2 1 2		7 35 2 2		7 3 2 2		7 35 3 2		7 4 3 2		7 35 4 2		7 5 4 2		7 35 5 2		7 6 5 2		7 35 6 2		7 7 6 2		7 35 7 2		7 8 7 2		7 35 8 2		7 9 8 2		7 35 9 2		7 10 9 2		7 35 10 2		7 11 10 2		7 35 11 2		7 12 11 2		7 35 12 2		7 13 12 2		7 35 13 2		7 14 13 2		7 35 14 2		7 15 14 2		7 35 15 2		7 16 15 2		7 35 16 2		7 17 16 2		7 35 17 2		7 18 17 2		7 35 18 2		7 19 18 2		7 35 19 2		7 20 19 2		7 35 20 2		7 21 20 2		7 35 21 2		7 22 21 2		7 35 22 2		7 23 22 2		7 35 23 2		7 24 23 2		7 35 24 2		7 25 24 2		7 35 25 2		7 26 25 2		7 35 26 2		7 27 26 2		7 35 27 2		7 28 27 2		7 35 28 2		7 29 28 2		7 35 29 2		7 30 29 2		7 35 30 2		7 31 30 2		7 35 31 2		7 32 31 2		7 35 32 2		7 33 32 2		7 35 33 2		7 34 33 2		7 35 34 2		7 0 34 2		
8 0 35 2		8 0 1 2		8 1 35 2		8 1 2 2		8 2 35 2		8 2 3 2		8 3 35 2		8 3 4 2		8 4 35 2		8 4 5 2		8 5 35 2		8 5 6 2		8 6 35 2		8 6 7 2		8 7 35 2		8 7 8 2		8 8 35 2		8 8 9 2		8 9 35 2		8 9 10 2		8 10 35 2		8 10 11 2		8 11 35 2		8 11 12 2		8 12 35 2		8 12 13 2		8 13 35 2		8 13 14 2		8 14 35 2		8 14 15 2		8 15 35 2		8 15 16 2		8 16 35 2		8 16 17 2		8 17 35 2		8 17 18 2		8 18 35 2		8 18 19 2		8 19 35 2		8 19 20 2		8 20 35 2		8 20 21 2		8 21 35 2		8 21 22 2		8 22 35 2		8 22 23 2		8 23 35 2		8 23 24 2		8 24 35 2		8 24 25 2		8 25 35 2		8 25 26 2		8 26 35 2		8 26 27 2		8 27 35 2		8 27 28 2		8 28 35 2		8 28 29 2		8 29 35 2		8 29 30 2		8 30 35 2		8 30 31 2		8 31 35 2		8 31 32 2		8 32 35 2		8 32 33 2		8 33 35 2		8 33 34 2		8 34 35 2		8 34 0 2		8 35 0 2		8 1 0 2		8 35 1 2		8 2 1 2		8 35 2 2		8 3 2 2		8 35 3 2		8 4 3 2		8 35 4 2		8 5 4 2		8 35 5 2		8 6 5 2		8 35 6 2		8 7 6 2		8 35 7 2		8 8 7 2		8 35 8 2		8 9 8 2		8 35 9 2		8 10 9 2		8 35 10 2		8 11 10 2		8 35 11 2		8 12 11 2		8 35 12 2		8 13 12 2		8 35 13 2		8 14 13 2		8 35 14 2		8 15 14 2		8 35 15 2		8 16 15 2		8 35 16 2		8 17 16 2		8 35 17 2		8 18 17 2		8 35 18 2		8 19 18 2		8 35 19 2		8 20 19 2		8 35 20 2		8 21 20 2		8 35 21 2		8 22 21 2		8 35 22 2		8 23 22 2		8 35 23 2		8 24 23 2		8 35 24 2		8 25 24 2		8 35 25 2		8 26 25 2		8 35 26 2		8 27 26 2		8 35 27 2		8 28 27 2		8 35 28 2		8 29 28 2		8 35 29 2		8 30 29 2		8 35 30 2		8 31 30 2		8 35 31 2		8 32 31 2		8 35 32 2		8 33 32 2		8 35 33 2		8 34 33 2		8 35 34 2		8 0 34 2		
9 0 35 2		9 0 1 2		9 1 35 2		9 1 2 2		9 2 35 2		9 2 3 2		9 3 35 2		9 3 4 2		9 4 35 2		9 4 5 2		9 5 35 2		9 5 6 2		9 6 35 2		9 6 7 2		9 7 35 2		9 7 8 2		9 8 35 2		9 8 9 2		9 9 35 2		9 9 10 2		9 10 35 2		9 10 11 2		9 11 35 2		9 11 12 2		9 12 35 2		9 12 13 2		9 13 35 2		9 13 14 2		9 14 35 2		9 14 15 2		9 15 35 2		9 15 16 2		9 16 35 2		9 16 17 2		9 17 35 2		9 17 18 2		9 18 35 2		9 18 19 2		9 19 35 2		9 19 20 2		9 20 35 2		9 20 21 2		9 21 35 2		9 21 22 2		9 22 35 2		9 22 23 2		9 23 35 2		9 23 24 2		9 24 35 2		9 24 25 2		9 25 35 2		9 25 26 2		9 26 35 2		9 26 27 2		9 27 35 2		9 27 28 2		9 28 35 2		9 28 29 2		9 29 35 2		9 29 30 2		9 30 35 2		9 30 31 2		9 31 35 2		9 31 32 2		9 32 35 2		9 32 33 2		9 33 35 2		9 33 34 2		9 34 35 2		9 34 0 2		9 35 0 2		9 1 0 2		9 35 1 2		9 2 1 2		9 35 2 2		9 3 2 2		9 35 3 2		9 4 3 2		9 35 4 2		9 5 4 2		9 35 5 2		9 6 5 2		9 35 6 2		9 7 6 2		9 35 7 2		9 8 7 2		9 35 8 2		9 9 8 2		9 35 9 2		9 10 9 2		9 35 10 2		9 11 10 2		9 35 11 2		9 12 11 2		9 35 12 2		9 13 12 2		9 35 13 2		9 14 13 2		9 35 14 2		9 15 14 2		9 35 15 2		9 16 15 2		9 35 16 2		9 17 16 2		9 35 17 2		9 18 17 2		9 35 18 2		9 19 18 2		9 35 19 2		9 20 19 2		9 35 20 2		9 21 20 2		9 35 21 2		9 22 21 2		9 35 22 2		9 23 22 2		9 35 23 2		9 24 23 2		9 35 24 2		9 25 24 2		9 35 25 2		9 26 25 2		9 35 26 2		9 27 26 2		9 35 27 2		9 28 27 2		9 35 28 2		9 29 28 2		9 35 29 2		9 30 29 2		9 35 30 2		9 31 30 2		9 35 31 2		9 32 31 2		9 35 32 2		9 33 32 2		9 35 33 2		9 34 33 2		9 35 34 2		9 0 34 2		
10 0 35 2		10 0 1 2		10 1 35 2		10 1 2 2		10 2 35 2		10 2 3 2		10 3 35 2		10 3 4 2		10 4 35 2		10 4 5 2		10 5 35 2		10 5 6 2		10 6 35 2		10 6 7 2		10 7 35 2		10 7 8 2		10 8 35 2		10 8 9 2		10 9 35 2		10 9 10 2		10 10 35 2		10 10 11 2		10 11 35 2		10 11 12 2		10 12 35 2		10 12 13 2		10 13 35 2		10 13 14 2		10 14 35 2		10 14 15 2		10 15 35 2		10 15 16 2		10 16 35 2		10 16 17 2		10 17 35 2		10 17 18 2		10 18 35 2		10 18 19 2		10 19 35 2		10 19 20 2		10 20 35 2		10 20 21 2		10 21 35 2		10 21 22 2		10 22 35 2		10 22 23 2		10 23 35 2		10 23 24 2		10 24 35 2		10 24 25 2		10 25 35 2		10 25 26 2		10 26 35 2		10 26 27 2		10 27 35 2		10 27 28 2		10 28 35 2		10 28 29 2		10 29 35 2		10 29 30 2		10 30 35 2		10 30 31 2		10 31 35 2		10 31 32 2		10 32 35 2		10 32 33 2		10 33 35 2		10 33 34 2		10 34 35 2		10 34 0 2		10 35 0 2		10 1 0 2		10 35 1 2		10 2 1 2		10 35 2 2		10 3 2 2		10 35 3 2		10 4 3 2		10 35 4 2		10 5 4 2		10 35 5 2		10 6 5 2		10 35 6 2		10 7 6 2		10 35 7 2		10 8 7 2		10 35 8 2		10 9 8 2		10 35 9 2		10 10 9 2		10 35 10 2		10 11 10 2		10 35 11 2		10 12 11 2		10 35 12 2		10 13 12 2		10 35 13 2		10 14 13 2		10 35 14 2		10 15 14 2		10 35 15 2		10 16 15 2		10 35 16 2		10 17 16 2		10 35 17 2		10 18 17 2		10 35 18 2		10 19 18 2		10 35 19 2		10 20 19 2		10 35 20 2		10 21 20 2		10 35 21 2		10 22 21 2		10 35 22 2		10 23 22 2		10 35 23 2		10 24 23 2		10 35 24 2		10 25 24 2		10 35 25 2		10 26 25 2		10 35 26 2		10 27 26 2		10 35 27 2		10 28 27 2		10 35 28 2		10 29 28 2		10 35 29 2		10 30 29 2		10 35 30 2		10 31 30 2		10 35 31 2		10 32 31 2		10 35 32 2		10 33 32 2		10 35 33 2		10 34 33 2		10 35 34 2		10 0 34 2		
11 0 35 2		11 0 1 2		11 1 35 2		11 1 2 2		11 2 35 2		11 2 3 2		11 3 35 2		11 3 4 2		11 4 35 2		11 4 5 2		11 5 35 2		11 5 6 2		11 6 35 2		11 6 7 2		11 7 35 2		11 7 8 2		11 8 35 2		11 8 9 2		11 9 35 2		11 9 10 2		11 10 35 2		11 10 11 2		11 11 35 2		11 11 12 2		11 12 35 2		11 12 13 2		11 13 35 2		11 13 14 2		11 14 35 2		11 14 15 2		11 15 35 2		11 15 16 2		11 16 35 2		11 16 17 2		11 17 35 2		11 17 18 2		11 18 35 2		11 18 19 2		11 19 35 2		11 19 20 2		11 20 35 2		11 20 21 2		11 21 35 2		11 21 22 2		11 22 35 2		11 22 23 2		11 23 35 2		11 23 24 2		11 24 35 2		11 24 25 2		11 25 35 2		11 25 26 2		11 26 35 2		11 26 27 2		11 27 35 2		11 27 28 2		11 28 35 2		11 28 29 2		11 29 35 2		11 29 30 2		11 30 35 2		11 30 31 2		11 31 35 2		11 31 32 2		11 32 35 2		11 32 33 2		11 33 35 2		11 33 34 2		11 34 35 2		11 34 0 2		11 35 0 2		11 1 0 2		11 35 1 2		11 2 1 2		11 35 2 2		11 3 2 2		11 35 3 2		11 4 3 2		11 35 4 2		11 5 4 2		11 35 5 2		11 6 5 2		11 35 6 2		11 7 6 2		11 35 7 2		11 8 7 2		11 35 8 2		11 9 8 2		11 35 9 2		11 10 9 2		11 35 10 2		11 11 10 2		11 35 11 2		11 12 11 2		11 35 12 2		11 13 12 2		11 35 13 2		11 14 13 2		11 35 14 2		11 15 14 2		11 35 15 2		11 16 15 2		11 35 16 2		11 17 16 2		11 35 17 2		11 18 17 2		11 35 18 2		11 19 18 2		11 35 19 2		11 20 19 2		11 35 20 2		11 21 20 2		11 35 21 2		11 22 21 2		11 35 22 2		11 23 22 2		11 35 23 2		11 24 23 2		11 35 24 2		11 25 24 2		11 35 25 2		11 26 25 2		11 35 26 2		11 27 26 2		11 35 27 2		11 28 27 2		11 35 28 2		11 29 28 2		11 35 29 2		11 30 29 2		11 35 30 2		11 31 30 2		11 35 31 2		11 32 31 2		11 35 32 2		11 33 32 2		11 35 33 2		11 34 33 2		11 35 34 2		11 0 34 2		
12 0 35 2		12 0 1 2		12 1 35 2		12 1 2 2		12 2 35 2		12 2 3 2		12 3 35 2		12 3 4 2		12 4 35 2		12 4 5 2		12 5 35 2		12 5 6 2		12 6 35 2		12 6 7 2		12 7 35 2		12 7 8 2		12 8 35 2		12 8 9 2		12 9 35 2		12 9 10 2		12 10 35 2		12 10 11 2		12 11 35 2		12 11 12 2		12 12 35 2		12 12 13 2		12 13 35 2		12 13 14 2		12 14 35 2		12 14 15 2		12 15 35 2		12 15 16 2		12 16 35 2		12 16 17 2		12 17 35 2		12 17 18 2		12 18 35 2		12 18 19 2		12 19 35 2		12 19 20 2		12 20 35 2		12 20 21 2		12 21 35 2		12 21 22 2		12 22 35 2		12 22 23 2		12 23 35 2		12 23 24 2		12 24 35 2		12 24 25 2		12 25 35 2		12 25 26 2		12 26 35 2		12 26 27 2		12 27 35 2		12 27 28 2		12 28 35 2		12 28 29 2		12 29 35 2		12 29 30 2		12 30 35 2		12 30 31 2		12 31 35 2		12 31 32 2		12 32 35 2		12 32 33 2		12 33 35 2		12 33 34 2		12 34 35 2		12 34 0 2		12 35 0 2		12 1 0 2		12 35 1 2		12 2 1 2		12 35 2 2		12 3 2 2		12 35 3 2		12 4 3 2		12 35 4 2		12 5 4 2		12 35 5 2		12 6 5 2		12 35 6 2		12 7 6 2		12 35 7 2		12 8 7 2		12 35 8 2		12 9 8 2		12 35 9 2		12 10 9 2		12 35 10 2		12 11 10 2		12 35 11 2		12 12 11 2		12 35 12 2		12 13 12 2		12 35 13 2		12 14 13 2		12 35 14 2		12 15 14 2		12 35 15 2		12 16 15 2		12 35 16 2		12 17 16 2		12 35 17 2		12 18 17 2		12 35 18 2		12 19 18 2		12 35 19 2		12 20 19 2		12 35 20 2		12 21 20 2		12 35 21 2		12 22 21 2		12 35 22 2		12 23 22 2		12 35 23 2		12 24 23 2		12 35 24 2		12 25 24 2		12 35 25 2		12 26 25 2		12 35 26 2		12 27 26 2		12 35 27 2		12 28 27 2		12 35 28 2		12 29 28 2		12 35 29 2		12 30 29 2		12 35 30 2		12 31 30 2		12 35 31 2		12 32 31 2		12 35 32 2		12 33 32 2		12 35 33 2		12 34 33 2		12 35 34 2		12 0 34 2		
13 0 35 2		13 0 1 2		13 1 35 2		13 1 2 2		13 2 35 2		13 2 3 2		13 3 35 2		13 3 4 2		13 4 35 2		13 4 5 2		13 5 35 2		13 5 6 2		13 6 35 2		13 6 7 2		13 7 35 2		13 7 8 2		13 8 35 2		13 8 9 2		13 9 35 2		13 9 10 2		13 10 35 2		13 10 11 2		13 11 35 2		13 11 12 2		13 12 35 2		13 12 13 2		13 13 35 2		13 13 14 2		13 14 35 2		13 14 15 2		13 15 35 2		13 15 16 2		13 16 35 2		13 16 17 2		13 17 35 2		13 17 18 2		13 18 35 2		13 18 19 2		13 19 35 2		13 19 20 2		13 20 35 2		13 20 21 2		13 21 35 2		13 21 22 2		13 22 35 2		13 22 23 2		13 23 35 2		13 23 24 2		13 24 35 2		13 24 25 2		13 25 35 2		13 25 26 2		13 26 35 2		13 26 27 2		13 27 35 2		13 27 28 2		13 28 35 2		13 28 29 2		13 29 35 2		13 29 30 2		13 30 35 2		13 30 31 2		13 31 35 2		13 31 32 2		13 32 35 2		13 32 33 2		13 33 35 2		13 33 34 2		13 34 35 2		13 34 0 2		13 35 0 2		13 1 0 2		13 35 1 2		13 2 1 2		13 35 2 2		13 3 2 2		13 35 3 2		13 4 3 2		13 35 4 2		13 5 4 2		13 35 5 2		13 6 5 2		13 35 6 2		13 7 6 2		13 35 7 2		13 8 7 2		13 35 8 2		13 9 8 2		13 35 9 2		13 10 9 2		13 35 10 2		13 11 10 2		13 35 11 2		13 12 11 2		13 35 12 2		13 13 12 2		13 35 13 2		13 14 13 2		13 35 14 2		13 15 14 2		13 35 15 2		13 16 15 2		13 35 16 2		13 17 16 2		13 35 17 2		13 18 17 2		13 35 18 2		13 19 18 2		13 35 19 2		13 20 19 2		13 35 20 2		13 21 20 2		13 35 21 2		13 22 21 2		13 35 22 2		13 23 22 2		13 35 23 2		13 24 23 2		13 35 24 2		13 25 24 2		13 35 25 2		13 26 25 2		13 35 26 2		13 27 26 2		13 35 27 2		13 28 27 2		13 35 28 2		13 29 28 2		13 35 29 2		13 30 29 2		13 35 30 2		13 31 30 2		13 35 31 2		13 32 31 2		13 35 32 2		13 33 32 2		13 35 33 2		13 34 33 2		13 35 34 2		13 0 34 2		
14 0 35 2		14 0 1 2		14 1 35 2		14 1 2 2		14 2 35 2		14 2 3 2		14 3 35 2		14 3 4 2		14 4 35 2		14 4 5 2		14 5 35 2		14 5 6 2		14 6 35 2		14 6 7 2		14 7 35 2		14 7 8 2		14 8 35 2		14 8 9 2		14 9 35 2		14 9 10 2		14 10 35 2		14 10 11 2		14 11 35 2		14 11 12 2		14 12 35 2		14 12 13 2		14 13 35 2		14 13 14 2		14 14 35 2		14 14 15 2		14 15 35 2		14 15 16 2		14 16 35 2		14 16 17 2		14 17 35 2		14 17 18 2		14 18 35 2		14 18 19 2		14 19 35 2		14 19 20 2		14 20 35 2		14 20 21 2		14 21 35 2		14 21 22 2		14 22 35 2		14 22 23 2		14 23 35 2		14 23 24 2		14 24 35 2		14 24 25 2		14 25 35 2		14 25 26 2		14 26 35 2		14 26 27 2		14 27 35 2		14 27 28 2		14 28 35 2		14 28 29 2		14 29 35 2		14 29 30 2		14 30 35 2		14 30 31 2		14 31 35 2		14 31 32 2		14 32 35 2		14 32 33 2		14 33 35 2		14 33 34 2		14 34 35 2		14 34 0 2		14 35 0 2		14 1 0 2		14 35 1 2		14 2 1 2		14 35 2 2		14 3 2 2		14 35 3 2		14 4 3 2		14 35 4 2		14 5 4 2		14 35 5 2		14 6 5 2		14 35 6 2		14 7 6 2		14 35 7 2		14 8 7 2		14 35 8 2		14 9 8 2		14 35 9 2		14 10 9 2		14 35 10 2		14 11 10 2		14 35 11 2		14 12 11 2		14 35 12 2		14 13 12 2		14 35 13 2		14 14 13 2		14 35 14 2		14 15 14 2		14 35 15 2		14 16 15 2		14 35 16 2		14 17 16 2		14 35 17 2		14 18 17 2		14 35 18 2		14 19 18 2		14 35 19 2		14 20 19 2		14 35 20 2		14 21 20 2		14 35 21 2		14 22 21 2		14 35 22 2		14 23 22 2		14 35 23 2		14 24 23 2		14 35 24 2		14 25 24 2		14 35 25 2		14 26 25 2		14 35 26 2		14 27 26 2		14 35 27 2		14 28 27 2		14 35 28 2		14 29 28 2		14 35 29 2		14 30 29 2		14 35 30 2		14 31 30 2		14 35 31 2		14 32 31 2		14 35 32 2		14 33 32 2		14 35 33 2		14 34 33 2		14 35 34 2		14 0 34 2		
