Data Name,Total,Binary,Integer,Linear
grid44nDr1nDe0,5137,2337,45,2755
grid44nDr1nDe1,9813,5495,68,4250
grid45nDr0nDe1,16572,10104,89,6379
grid45nDr0nDe2,16734,10104,89,6541
grid45nDr0nDe3,15048,9176,83,5789
grid45nDr1nDe0,15756,9640,86,6030
grid45nDr1nDe1,15447,9427,84,5936
grid46nDr0nDe1,10340,5704,64,4572
grid46nDr0nDe2,9932,5452,63,4417
grid46nDr0nDe3,10296,5704,64,4528
grid46nDr1nDe0,8481,4591,58,3832
grid46nDr1nDe1,9928,5452,63,4413
grid47nDr0nDe1,9752,5520,66,4166
grid47nDr0nDe2,13885,8325,81,5479
grid47nDr0nDe3,2826,1152,30,1644
grid47nDr1nDe0,5897,2879,49,2969
grid47nDr1nDe1,3787,1687,36,2064
grid48nDr0nDe1,13649,8261,81,5307
grid48nDr0nDe2,14299,8697,84,5518
grid48nDr0nDe3,14303,8697,84,5522
grid48nDr1nDe0,13645,8261,81,5303
grid48nDr1nDe1,8698,4668,62,3968
grid49nDr0nDe1,14616,8432,83,6101
grid49nDr0nDe2,14684,8432,83,6169
grid49nDr0nDe3,14666,8432,83,6151
grid49nDr1nDe0,14588,8432,83,6073
grid49nDr1nDe1,13902,8152,81,5669
grid4nDr0nDe1,10127,5655,66,4406
grid4nDr0nDe2,14273,8291,81,5901
grid4nDr0nDe3,14381,8291,81,6009
grid4nDr1nDe0,6595,3233,51,3311
grid4nDr1nDe1,13057,7745,77,5235
grid50nDr0nDe1,15451,9417,90,5944
grid50nDr0nDe2,2894,1224,31,1639
grid50nDr0nDe3,13248,7960,81,5207
grid50nDr1nDe0,13236,7960,81,5195
grid50nDr1nDe1,2890,1224,31,1635
grid51nDr0nDe1,3422,1424,35,1963
grid51nDr0nDe2,5620,2756,47,2817
grid51nDr0nDe3,8432,4478,59,3895
grid51nDr1nDe0,2972,1216,32,1724
grid51nDr1nDe1,5616,2756,47,2813
grid52nDr0nDe1,9962,5578,66,4318
grid52nDr0nDe2,9966,5578,66,4322
grid52nDr0nDe3,9100,4984,62,4054
grid52nDr1nDe0,4257,1951,39,2267
grid52nDr1nDe1,9092,4984,62,4046
grid53nDr0nDe1,16111,9707,89,6315
grid53nDr0nDe2,5233,2483,43,2707
grid53nDr0nDe3,3146,1270,31,1845
grid53nDr1nDe0,16031,9707,89,6235
grid53nDr1nDe1,14538,8926,83,5529
grid54nDr0nDe1,13586,7852,79,5655
grid54nDr0nDe2,13628,7852,79,5697
grid54nDr0nDe3,11763,6765,71,4927
grid54nDr1nDe0,13131,7625,77,5429
grid54nDr1nDe1,12342,7162,74,5106
grid55nDr0nDe1,14855,8597,88,6170
grid55nDr0nDe2,14745,8597,88,6060
grid55nDr0nDe3,14749,8597,88,6064
grid55nDr1nDe0,14697,8597,88,6012
grid55nDr1nDe1,12940,7536,81,5323
grid56nDr0nDe1,5058,2420,41,2597
grid56nDr0nDe2,6972,3528,52,3392
grid56nDr0nDe3,7585,3909,55,3621
grid56nDr1nDe0,1591,519,18,1054
grid56nDr1nDe1,6968,3528,52,3388
grid57nDr0nDe1,8408,4596,61,3751
grid57nDr0nDe2,10049,5709,68,4272
grid57nDr0nDe3,4573,2177,40,2356
grid57nDr1nDe0,5912,2950,48,2914
grid57nDr1nDe1,9316,5220,65,4031
grid58nDr0nDe1,6543,3269,51,3223
grid58nDr0nDe2,10269,5677,69,4523
grid58nDr0nDe3,8114,4232,60,3822
grid58nDr1nDe0,3800,1612,37,2151
grid58nDr1nDe1,6543,3269,51,3223
grid59nDr0nDe1,9571,5385,64,4122
grid59nDr0nDe2,3868,1710,34,2124
grid59nDr0nDe3,6498,3348,48,3102
grid59nDr1nDe0,8739,4837,59,3843
grid59nDr1nDe1,4307,1985,37,2285
grid5nDr0nDe1,7836,4070,60,3706
grid5nDr0nDe2,6939,3519,55,3365
grid5nDr0nDe3,13449,7967,84,5398
grid5nDr1nDe0,6931,3519,55,3357
grid5nDr1nDe1,5747,2779,49,2919
grid60nDr0nDe1,15104,9188,89,5827
grid60nDr0nDe2,9857,5509,69,4279
grid60nDr0nDe3,2843,1117,30,1696
grid60nDr1nDe0,12147,7185,78,4884
grid60nDr1nDe1,3239,1307,33,1899
grid61nDr0nDe1,5630,2764,46,2820
grid61nDr0nDe2,4757,2245,41,2471
grid61nDr0nDe3,2938,1192,31,1715
grid61nDr1nDe0,1526,470,20,1036
grid61nDr1nDe1,5841,2865,48,2928
grid62nDr0nDe1,5584,2704,47,2833
grid62nDr0nDe2,10168,5726,67,4375
grid62nDr0nDe3,9199,5029,63,4107
grid62nDr1nDe0,4662,2186,40,2436
grid62nDr1nDe1,3484,1478,33,1973
grid63nDr0nDe1,4754,2170,41,2543
grid63nDr0nDe2,10515,5923,65,4527
grid63nDr0nDe3,7927,4177,56,3694
grid63nDr1nDe0,2574,970,27,1577
grid63nDr1nDe1,9436,5188,61,4187
grid64nDr0nDe1,12747,7455,77,5215
grid64nDr0nDe2,8826,4706,61,4059
grid64nDr0nDe3,10782,6016,69,4697
grid64nDr1nDe0,11725,6681,73,4971
grid64nDr1nDe1,8822,4706,61,4055
grid65nDr0nDe1,10452,5926,66,4460
grid65nDr0nDe2,13909,8347,78,5484
grid65nDr0nDe3,15670,9362,86,6222
grid65nDr1nDe0,10448,5926,66,4456
grid65nDr1nDe1,9935,5551,64,4320
grid66nDr0nDe1,5595,2687,47,2861
grid66nDr0nDe2,9355,5115,67,4173
grid66nDr0nDe3,8716,4776,64,3876
grid66nDr1nDe0,2656,1026,30,1600
grid66nDr1nDe1,7468,3944,57,3467
grid67nDr0nDe1,13036,7728,76,5232
grid67nDr0nDe2,14017,8331,80,5606
grid67nDr0nDe3,14406,8538,81,5787
grid67nDr1nDe0,12980,7728,76,5176
grid67nDr1nDe1,11860,6886,72,4902
grid68nDr0nDe1,3170,1294,32,1844
grid68nDr0nDe2,6402,3176,49,3177
grid68nDr0nDe3,3449,1403,33,2013
grid68nDr1nDe0,694,151,11,532
grid68nDr1nDe1,5590,2650,45,2895
grid69nDr0nDe1,4271,1905,38,2328
grid69nDr0nDe2,6260,3108,50,3102
grid69nDr0nDe3,15333,9247,86,6000
grid69nDr1nDe0,1049,297,15,737
grid69nDr1nDe1,5734,2770,46,2918
grid6nDr0nDe1,10061,5559,68,4434
grid6nDr0nDe2,11561,6575,74,4912
grid6nDr0nDe3,12131,6957,76,5098
grid6nDr1nDe0,9347,5081,65,4201
grid6nDr1nDe1,8818,4742,63,4013
grid70nDr0nDe1,12136,7196,76,4864
grid70nDr0nDe2,13086,7776,79,5231
grid70nDr0nDe3,13090,7776,79,5235
grid70nDr1nDe0,6169,3085,50,3034
grid70nDr1nDe1,10118,5672,68,4378
grid71nDr0nDe1,15089,8887,86,6116
grid71nDr0nDe2,14849,8887,86,5876
grid71nDr0nDe3,15097,8887,86,6124
grid71nDr1nDe0,14423,8617,84,5722
grid71nDr1nDe1,12837,7503,76,5258
grid72nDr0nDe1,3589,1563,35,1991
grid72nDr0nDe2,10036,5566,67,4403
grid72nDr0nDe3,10350,5750,69,4531
grid72nDr1nDe0,1073,294,15,764
grid72nDr1nDe1,9094,4966,63,4065
grid73nDr0nDe1,14957,8811,86,6060
grid73nDr0nDe2,15061,8811,86,6164
grid73nDr0nDe3,15113,8811,86,6216
grid73nDr1nDe0,14463,8561,84,5818
grid73nDr1nDe1,13976,8320,82,5574
grid74nDr0nDe1,15122,9108,86,5928
grid74nDr0nDe2,14447,8643,83,5721
grid74nDr0nDe3,13502,8026,80,5396
grid74nDr1nDe0,15118,9108,86,5924
grid74nDr1nDe1,9596,5302,66,4228
grid75nDr0nDe1,6822,3470,50,3302
grid75nDr0nDe2,9815,5531,64,4220
grid75nDr0nDe3,11927,7009,73,4845
grid75nDr1nDe0,6430,3248,49,3133
grid75nDr1nDe1,4311,1989,39,2283
grid76nDr0nDe1,8878,4728,64,4086
grid76nDr0nDe2,3056,1236,34,1786
grid76nDr0nDe3,3681,1585,38,2058
grid76nDr1nDe0,5947,2885,48,3014
grid76nDr1nDe1,5078,2366,44,2668
grid77nDr0nDe1,3510,1452,34,2024
grid77nDr0nDe2,9664,5376,67,4221
grid77nDr0nDe3,2799,1035,29,1735
grid77nDr1nDe0,2382,840,25,1517
grid77nDr1nDe1,3227,1307,32,1888
grid78nDr0nDe1,13910,8140,79,5691
grid78nDr0nDe2,13914,8140,79,5695
grid78nDr0nDe3,13918,8140,79,5699
grid78nDr1nDe0,13756,8140,79,5537
grid78nDr1nDe1,4198,1892,39,2267
grid79nDr0nDe1,12291,7155,75,5061
grid79nDr0nDe2,14438,8514,84,5840
grid79nDr0nDe3,13565,8017,80,5468
grid79nDr1nDe0,10537,5849,67,4621
grid79nDr1nDe1,10541,5849,67,4625
grid7nDr0nDe1,5751,2689,48,3014
grid7nDr0nDe2,5062,2268,44,2750
grid7nDr0nDe3,3524,1452,36,2036
grid7nDr1nDe0,1289,372,18,899
grid7nDr1nDe1,6540,3198,52,3290
grid80nDr0nDe1,13445,8093,78,5274
grid80nDr0nDe2,15109,9037,83,5989
grid80nDr0nDe3,15263,9037,83,6143
grid80nDr1nDe0,11835,6895,71,4869
grid80nDr1nDe1,14191,8585,80,5526
grid81nDr0nDe1,15411,9289,87,6035
grid81nDr0nDe2,5024,2350,45,2629
grid81nDr0nDe3,3053,1221,33,1799
grid81nDr1nDe0,13624,8142,80,5402
grid81nDr1nDe1,10683,6059,69,4555
grid82nDr0nDe1,13554,8100,82,5372
grid82nDr0nDe2,13558,8100,82,5376
grid82nDr0nDe3,14342,8582,85,5675
grid82nDr1nDe0,9271,5007,66,4198
grid82nDr1nDe1,7974,4108,59,3807
grid83nDr0nDe1,14653,8693,81,5879
grid83nDr0nDe2,14856,8824,82,5950
grid83nDr0nDe3,15064,8928,83,6053
grid83nDr1nDe0,11358,6534,69,4755
grid83nDr1nDe1,13342,7964,76,5302
grid84nDr0nDe1,14697,8743,85,5869
grid84nDr0nDe2,13506,7898,79,5529
grid84nDr0nDe3,14831,8743,85,6003
grid84nDr1nDe0,12029,6895,72,5062
grid84nDr1nDe1,11136,6332,69,4735
grid85nDr0nDe1,14297,8329,84,5884
grid85nDr0nDe2,14351,8329,84,5938
grid85nDr0nDe3,3183,1251,33,1899
grid85nDr1nDe0,14151,8329,84,5738
grid85nDr1nDe1,3175,1251,33,1891
grid86nDr0nDe1,12514,7294,81,5139
grid86nDr0nDe2,4777,2171,42,2564
grid86nDr0nDe3,9857,5391,69,4397
grid86nDr1nDe0,10492,5822,72,4598
grid86nDr1nDe1,4316,1974,40,2302
grid87nDr0nDe1,10298,5900,68,4330
grid87nDr0nDe2,13005,7719,78,5208
grid87nDr0nDe3,13009,7719,78,5212
grid87nDr1nDe0,9719,5473,66,4180
grid87nDr1nDe1,10750,6162,70,4518
grid88nDr0nDe1,14845,8863,85,5897
grid88nDr0nDe2,14929,8863,85,5981
grid88nDr0nDe3,14997,8863,85,6049
grid88nDr1nDe0,14074,8424,82,5568
grid88nDr1nDe1,13200,7836,78,5286
grid89nDr0nDe1,14381,8445,86,5850
grid89nDr0nDe2,14313,8445,86,5782
grid89nDr0nDe3,14445,8445,86,5914
grid89nDr1nDe0,14377,8445,86,5846
grid89nDr1nDe1,12673,7457,79,5137
grid8nDr0nDe1,14331,8533,82,5716
grid8nDr0nDe2,13568,8234,80,5254
grid8nDr0nDe3,14569,8661,83,5825
grid8nDr1nDe0,11303,6641,71,4591
grid8nDr1nDe1,8043,4305,56,3682
grid90nDr0nDe1,6110,3034,49,3027
grid90nDr0nDe2,10496,5980,69,4447
grid90nDr0nDe3,8862,4808,61,3993
grid90nDr1nDe0,3950,1718,37,2195
grid90nDr1nDe1,8123,4341,58,3724
grid91nDr0nDe1,15577,9109,88,6380
grid91nDr0nDe2,15273,9109,88,6076
grid91nDr0nDe3,15523,9109,88,6326
grid91nDr1nDe0,15431,9109,88,6234
grid91nDr1nDe1,10700,5990,69,4641
grid92nDr0nDe1,4520,1914,39,2567
grid92nDr0nDe2,5147,2337,44,2766
grid92nDr0nDe3,4075,1733,37,2305
grid92nDr1nDe0,2141,759,26,1356
grid92nDr1nDe1,5143,2337,44,2762
grid93nDr0nDe1,15861,9533,91,6237
grid93nDr0nDe2,15827,9533,91,6203
grid93nDr0nDe3,13826,8244,82,5500
grid93nDr1nDe0,14034,8384,83,5567
grid93nDr1nDe1,12391,7225,77,5089
grid94nDr0nDe1,13913,8277,82,5554
grid94nDr0nDe2,14326,8540,84,5702
grid94nDr0nDe3,14330,8540,84,5706
grid94nDr1nDe0,10535,6019,67,4449
grid94nDr1nDe1,10539,6019,67,4453
grid95nDr0nDe1,7802,3952,59,3791
grid95nDr0nDe2,9471,5165,67,4239
grid95nDr0nDe3,7810,3952,59,3799
grid95nDr1nDe0,7514,3770,58,3686
grid95nDr1nDe1,3099,1179,31,1889
grid96nDr0nDe1,13388,7934,78,5376
grid96nDr0nDe2,14096,8352,81,5663
grid96nDr0nDe3,14250,8352,81,5817
grid96nDr1nDe0,13384,7934,78,5372
grid96nDr1nDe1,10875,6291,68,4516
grid97nDr0nDe1,12080,6874,78,5128
grid97nDr0nDe2,13799,7929,85,5785
grid97nDr0nDe3,13919,7929,85,5905
grid97nDr1nDe0,8714,4604,63,4047
grid97nDr1nDe1,9958,5472,68,4418
grid98nDr0nDe1,12792,7454,77,5261
grid98nDr0nDe2,13505,7957,80,5468
grid98nDr0nDe3,12183,7027,75,5081
grid98nDr1nDe0,10598,5922,69,4607
grid98nDr1nDe1,10540,5922,69,4549
grid99nDr0nDe1,14422,8448,83,5891
grid99nDr0nDe2,3305,1449,32,1824
grid99nDr0nDe3,3309,1449,32,1828
grid99nDr1nDe0,14380,8448,83,5849
grid99nDr1nDe1,3966,1744,35,2187
grid9nDr0nDe1,8483,4547,60,3876
grid9nDr0nDe2,15080,8994,85,6001
grid9nDr0nDe3,15274,8994,85,6195
grid9nDr1nDe0,7530,3886,56,3588
grid9nDr1nDe1,12889,7565,76,5248
gridAP0Tini-1,13505,7729,85,5691
gridAP0Tini-2,13529,7729,85,5715
gridAP0Tini0,13477,7729,85,5663
gridAP10Tini-1,15482,9114,88,6280
gridAP10Tini-2,15488,9114,88,6286
gridAP10Tini0,15468,9114,88,6266
gridAP11Tini-1,14656,8762,87,5807
gridAP11Tini-2,14708,8762,87,5859
gridAP11Tini0,14606,8762,87,5757
gridAP12Tini-1,15259,8997,87,6175
gridAP12Tini-2,15265,8997,87,6181
gridAP12Tini0,15253,8997,87,6169
gridAP13Tini-1,15355,9069,88,6198
gridAP13Tini-2,15365,9069,88,6208
gridAP13Tini0,15343,9069,88,6186
gridAP14Tini-1,14154,8230,84,5840
gridAP14Tini-2,14172,8230,84,5858
gridAP14Tini0,14130,8230,84,5816
gridAP15Tini-1,16306,9772,91,6443
gridAP15Tini-2,16330,9772,91,6467
gridAP15Tini0,16280,9772,91,6417
gridAP16Tini-1,15399,9185,90,6124
gridAP16Tini-2,15433,9185,90,6158
gridAP16Tini0,15359,9185,90,6084
gridAP17Tini-1,16736,10132,91,6513
gridAP17Tini-2,16770,10132,91,6547
gridAP17Tini0,16696,10132,91,6473
gridAP18Tini-1,14115,8291,84,5740
gridAP18Tini-2,14145,8291,84,5770
gridAP18Tini0,14081,8291,84,5706
gridAP19Tini-1,15062,8872,88,6102
gridAP19Tini-2,15102,8872,88,6142
gridAP19Tini0,15022,8872,88,6062
gridAP1Tini-1,15973,9577,89,6307
gridAP1Tini-2,16011,9577,89,6345
gridAP1Tini0,15933,9577,89,6267
gridAP20Tini-1,15287,8945,88,6254
gridAP20Tini-2,15297,8945,88,6264
gridAP20Tini0,15275,8945,88,6242
gridAP21Tini-1,14149,8307,87,5755
gridAP21Tini-2,14189,8307,87,5795
gridAP21Tini0,14107,8307,87,5713
gridAP22Tini-1,15745,9433,91,6221
gridAP22Tini-2,15759,9433,91,6235
gridAP22Tini0,15725,9433,91,6201
gridAP23Tini-1,13809,8035,80,5694
gridAP23Tini-2,13839,8035,80,5724
gridAP23Tini0,13773,8035,80,5658
gridAP24Tini-1,15414,9298,85,6031
gridAP24Tini-2,15456,9298,85,6073
gridAP24Tini0,15370,9298,85,5987
gridAP25Tini-1,15495,9255,88,6152
gridAP25Tini-2,15523,9255,88,6180
gridAP25Tini0,15465,9255,88,6122
gridAP26Tini-1,15639,9597,85,5957
gridAP26Tini-2,15685,9597,85,6003
gridAP26Tini0,15587,9597,85,5905
gridAP27Tini-1,15316,9198,89,6029
gridAP27Tini-2,15360,9198,89,6073
gridAP27Tini0,15272,9198,89,5985
gridAP28Tini-1,16397,10001,91,6305
gridAP28Tini-2,16439,10001,91,6347
gridAP28Tini0,16357,10001,91,6265
gridAP29Tini-1,15480,9114,91,6275
gridAP29Tini-2,15490,9114,91,6285
gridAP29Tini0,15470,9114,91,6265
gridAP2Tini-1,16249,9775,88,6386
gridAP2Tini-2,16255,9775,88,6392
gridAP2Tini0,16243,9775,88,6380
gridAP30Tini-1,14650,8676,87,5887
gridAP30Tini-2,14690,8676,87,5927
gridAP30Tini0,14606,8676,87,5843
gridAP31Tini-1,14073,8255,84,5734
gridAP31Tini-2,14121,8255,84,5782
gridAP31Tini0,14025,8255,84,5686
gridAP32Tini-1,14725,8683,88,5954
gridAP32Tini-2,14765,8683,88,5994
gridAP32Tini0,14683,8683,88,5912
gridAP33Tini-1,15223,9199,85,5939
gridAP33Tini-2,15267,9199,85,5983
gridAP33Tini0,15181,9199,85,5897
gridAP34Tini-1,16703,10081,91,6531
gridAP34Tini-2,16729,10081,91,6557
gridAP34Tini0,16675,10081,91,6503
gridAP35Tini-1,14107,8261,84,5762
gridAP35Tini-2,14141,8261,84,5796
gridAP35Tini0,14069,8261,84,5724
gridAP36Tini-1,14472,8420,85,5967
gridAP36Tini-2,14512,8420,85,6007
gridAP36Tini0,14432,8420,85,5927
gridAP37Tini-1,14875,8685,87,6103
gridAP37Tini-2,14901,8685,87,6129
gridAP37Tini0,14843,8685,87,6071
gridAP38Tini-1,15205,9047,89,6069
gridAP38Tini-2,15243,9047,89,6107
gridAP38Tini0,15161,9047,89,6025
gridAP39Tini-1,14824,8788,88,5948
gridAP39Tini-2,14864,8788,88,5988
gridAP39Tini0,14784,8788,88,5908
gridAP3Tini-1,13271,7693,80,5498
gridAP3Tini-2,13309,7693,80,5536
gridAP3Tini0,13229,7693,80,5456
gridAP40Tini-1,14941,8877,86,5978
gridAP40Tini-2,14961,8877,86,5998
gridAP40Tini0,14919,8877,86,5956
gridAP41Tini-1,15485,9405,89,5991
gridAP41Tini-2,15529,9405,89,6035
gridAP41Tini0,15435,9405,89,5941
gridAP42Tini-1,15044,8772,86,6186
gridAP42Tini-2,15052,8772,86,6194
gridAP42Tini0,15028,8772,86,6170
gridAP43Tini-1,13935,8285,81,5569
gridAP43Tini-2,13971,8285,81,5605
gridAP43Tini0,13897,8285,81,5531
gridAP44Tini-1,15500,9310,91,6099
gridAP44Tini-2,15540,9310,91,6139
gridAP44Tini0,15456,9310,91,6055
gridAP45Tini-1,16626,10136,90,6400
gridAP45Tini-2,16668,10136,90,6442
gridAP45Tini0,16586,10136,90,6360
gridAP46Tini-1,15000,8742,86,6172
gridAP46Tini-2,15030,8742,86,6202
gridAP46Tini0,14966,8742,86,6138
gridAP47Tini-1,15010,9104,86,5820
gridAP47Tini-2,15054,9104,86,5864
gridAP47Tini0,14962,9104,86,5772
gridAP48Tini-1,16043,9827,92,6124
gridAP48Tini-2,16083,9827,92,6164
gridAP48Tini0,16001,9827,92,6082
gridAP49Tini-1,14882,8688,85,6109
gridAP49Tini-2,14918,8688,85,6145
gridAP49Tini0,14846,8688,85,6073
gridAP4Tini-1,14900,8626,83,6191
gridAP4Tini-2,14912,8626,83,6203
gridAP4Tini0,14886,8626,83,6177
gridAP50Tini-1,16404,9790,93,6521
gridAP50Tini-2,16418,9790,93,6535
gridAP50Tini0,16390,9790,93,6507
gridAP51Tini-1,14599,8539,84,5976
gridAP51Tini-2,14615,8539,84,5992
gridAP51Tini0,14581,8539,84,5958
gridAP52Tini-1,14106,8290,84,5732
gridAP52Tini-2,14144,8290,84,5770
gridAP52Tini0,14062,8290,84,5688
gridAP53Tini-1,16079,9839,90,6150
gridAP53Tini-2,16127,9839,90,6198
gridAP53Tini0,16029,9839,90,6100
gridAP54Tini-1,13955,8137,81,5737
gridAP54Tini-2,13993,8137,81,5775
gridAP54Tini0,13913,8137,81,5695
gridAP55Tini-1,15075,8753,90,6232
gridAP55Tini-2,15089,8753,90,6246
gridAP55Tini0,15059,8753,90,6216
gridAP56Tini-1,13426,7832,83,5511
gridAP56Tini-2,13470,7832,83,5555
gridAP56Tini0,13384,7832,83,5469
gridAP57Tini-1,15906,9430,91,6385
gridAP57Tini-2,15922,9430,91,6401
gridAP57Tini0,15882,9430,91,6361
gridAP58Tini-1,15425,9029,90,6306
gridAP58Tini-2,15445,9029,90,6326
gridAP58Tini0,15401,9029,90,6282
gridAP59Tini-1,15799,9545,85,6169
gridAP59Tini-2,15827,9545,85,6197
gridAP59Tini0,15765,9545,85,6135
gridAP5Tini-1,14054,8270,87,5697
gridAP5Tini-2,14094,8270,87,5737
gridAP5Tini0,14012,8270,87,5655
gridAP60Tini-1,16500,9948,94,6458
gridAP60Tini-2,16518,9948,94,6476
gridAP60Tini0,16476,9948,94,6434
gridAP61Tini-1,15388,9172,88,6128
gridAP61Tini-2,15420,9172,88,6160
gridAP61Tini0,15356,9172,88,6096
gridAP62Tini-1,15249,9147,87,6015
gridAP62Tini-2,15289,9147,87,6055
gridAP62Tini0,15211,9147,87,5977
gridAP63Tini-1,15431,9245,86,6100
gridAP63Tini-2,15479,9245,86,6148
gridAP63Tini0,15379,9245,86,6048
gridAP64Tini-1,15428,9050,88,6290
gridAP64Tini-2,15438,9050,88,6300
gridAP64Tini0,15414,9050,88,6276
gridAP65Tini-1,16110,9640,88,6382
gridAP65Tini-2,16134,9640,88,6406
gridAP65Tini0,16084,9640,88,6356
gridAP66Tini-1,15682,9436,92,6154
gridAP66Tini-2,15718,9436,92,6190
gridAP66Tini0,15640,9436,92,6112
gridAP67Tini-1,14155,8419,81,5655
gridAP67Tini-2,14195,8419,81,5695
gridAP67Tini0,14117,8419,81,5617
gridAP68Tini-1,14945,8757,87,6101
gridAP68Tini-2,14961,8757,87,6117
gridAP68Tini0,14925,8757,87,6081
gridAP69Tini-1,15694,9494,88,6112
gridAP69Tini-2,15738,9494,88,6156
gridAP69Tini0,15652,9494,88,6070
gridAP6Tini-1,13982,8220,85,5677
gridAP6Tini-2,14026,8220,85,5721
gridAP6Tini0,13938,8220,85,5633
gridAP70Tini-1,15299,9201,87,6011
gridAP70Tini-2,15341,9201,87,6053
gridAP70Tini0,15259,9201,87,5971
gridAP71Tini-1,15279,9065,88,6126
gridAP71Tini-2,15315,9065,88,6162
gridAP71Tini0,15241,9065,88,6088
gridAP72Tini-1,15565,9365,91,6109
gridAP72Tini-2,15603,9365,91,6147
gridAP72Tini0,15525,9365,91,6069
gridAP73Tini-1,15474,9052,88,6334
gridAP73Tini-2,15484,9052,88,6344
gridAP73Tini0,15462,9052,88,6322
gridAP74Tini-1,16066,9592,90,6384
gridAP74Tini-2,16096,9592,90,6414
gridAP74Tini0,16030,9592,90,6348
gridAP75Tini-1,16293,9849,90,6354
gridAP75Tini-2,16323,9849,90,6384
gridAP75Tini0,16255,9849,90,6316
gridAP76Tini-1,14780,8582,87,6111
gridAP76Tini-2,14804,8582,87,6135
gridAP76Tini0,14754,8582,87,6085
gridAP77Tini-1,17062,10584,94,6384
gridAP77Tini-2,17110,10584,94,6432
gridAP77Tini0,17012,10584,94,6334
gridAP78Tini-1,14188,8430,81,5677
gridAP78Tini-2,14216,8430,81,5705
gridAP78Tini0,14158,8430,81,5647
gridAP79Tini-1,15604,9178,89,6337
gridAP79Tini-2,15636,9178,89,6369
gridAP79Tini0,15568,9178,89,6301
gridAP7Tini-1,16277,9799,94,6384
gridAP7Tini-2,16317,9799,94,6424
gridAP7Tini0,16237,9799,94,6344
gridAP80Tini-1,15008,9014,83,5911
gridAP80Tini-2,15042,9014,83,5945
gridAP80Tini0,14970,9014,83,5873
gridAP81Tini-1,16280,9802,92,6386
gridAP81Tini-2,16322,9802,92,6428
gridAP81Tini0,16236,9802,92,6342
gridAP82Tini-1,15062,8888,88,6086
gridAP82Tini-2,15096,8888,88,6120
gridAP82Tini0,15028,8888,88,6052
gridAP83Tini-1,15558,9164,85,6309
gridAP83Tini-2,15564,9164,85,6315
gridAP83Tini0,15550,9164,85,6301
gridAP84Tini-1,15253,8951,87,6215
gridAP84Tini-2,15275,8951,87,6237
gridAP84Tini0,15223,8951,87,6185
gridAP85Tini-1,14232,8504,85,5643
gridAP85Tini-2,14274,8504,85,5685
gridAP85Tini0,14184,8504,85,5595
gridAP86Tini-1,15570,9336,93,6141
gridAP86Tini-2,15612,9336,93,6183
gridAP86Tini0,15526,9336,93,6097
gridAP87Tini-1,14807,8957,86,5764
gridAP87Tini-2,14847,8957,86,5804
gridAP87Tini0,14769,8957,86,5726
gridAP88Tini-1,15167,9025,87,6055
gridAP88Tini-2,15199,9025,87,6087
gridAP88Tini0,15135,9025,87,6023
gridAP89Tini-1,14700,8780,88,5832
gridAP89Tini-2,14740,8780,88,5872
gridAP89Tini0,14660,8780,88,5792
gridAP8Tini-1,14886,8780,85,6021
gridAP8Tini-2,14902,8780,85,6037
gridAP8Tini0,14866,8780,85,6001
gridAP90Tini-1,14690,8824,87,5779
gridAP90Tini-2,14728,8824,87,5817
gridAP90Tini0,14654,8824,87,5743
gridAP91Tini-1,15724,9438,90,6196
gridAP91Tini-2,15768,9438,90,6240
gridAP91Tini0,15682,9438,90,6154
gridAP92Tini-1,14631,8699,87,5845
gridAP92Tini-2,14677,8699,87,5891
gridAP92Tini0,14585,8699,87,5799
gridAP93Tini-1,16333,9791,93,6449
gridAP93Tini-2,16353,9791,93,6469
gridAP93Tini0,16307,9791,93,6423
gridAP94Tini-1,14619,8701,86,5832
gridAP94Tini-2,14659,8701,86,5872
gridAP94Tini0,14573,8701,86,5786
gridAP95Tini-1,13797,7991,87,5719
gridAP95Tini-2,13839,7991,87,5761
gridAP95Tini0,13759,7991,87,5681
gridAP96Tini-1,14686,8670,83,5933
gridAP96Tini-2,14714,8670,83,5961
gridAP96Tini0,14656,8670,83,5903
gridAP97Tini-1,13474,7778,84,5612
gridAP97Tini-2,13518,7778,84,5656
gridAP97Tini0,13430,7778,84,5568
gridAP98Tini-1,14230,8426,84,5720
gridAP98Tini-2,14280,8426,84,5770
gridAP98Tini0,14180,8426,84,5670
gridAP99Tini-1,14814,8744,85,5985
gridAP99Tini-2,14844,8744,85,6015
gridAP99Tini0,14776,8744,85,5947
gridAP9Tini-1,15629,9183,87,6359
gridAP9Tini-2,15635,9183,87,6365
gridAP9Tini0,15621,9183,87,6351
gridNC0Tini-1,11767,6760,77,4930
gridNC0Tini-2,11821,6760,77,4984
gridNC0Tini0,11715,6760,77,4878
gridNC10Tini-1,14786,8815,86,5885
gridNC10Tini-2,14832,8815,86,5931
gridNC10Tini0,14742,8815,86,5841
gridNC11Tini-1,12803,7442,78,5283
gridNC11Tini-2,12855,7442,78,5335
gridNC11Tini0,12755,7442,78,5235
gridNC12Tini-1,14332,8527,83,5722
gridNC12Tini-2,14380,8527,83,5770
gridNC12Tini0,14282,8527,83,5672
gridNC13Tini-1,11191,6438,71,4682
gridNC13Tini-2,11245,6438,71,4736
gridNC13Tini0,11137,6438,71,4628
gridNC14Tini-1,7700,3979,58,3663
gridNC14Tini-2,7754,3979,58,3717
gridNC14Tini0,7646,3979,58,3609
gridNC15Tini-1,8441,4452,62,3927
